Age,Gender,Education Level,Marital Status,Income,Credit Score,Loan Amount,Loan Purpose,Employment Status,Years at Current Job,Payment History,Debt-to-Income Ratio,Assets Value,Number of Dependents,City,State,Country,Previous Defaults,Marital Status Change,Risk Rating
65,Male,Master's,Single,89126.0,643.0,38741.0,Auto,Employed,0,Excellent,0.13144915884074995,50589.0,1.0,New Julieside,AK,Martinique,4.0,0,High
34,Female,PhD,Divorced,35198.0,718.0,,Business,Unemployed,9,Good,0.15582877051449454,222837.0,,Port Matthew,NE,Panama,3.0,1,Low
66,Non-binary,PhD,Widowed,104677.0,784.0,24588.0,Home,Unemployed,9,Fair,0.30483600218817364,50584.0,4.0,South Karen,NM,Finland,4.0,0,Low
30,Non-binary,PhD,Single,,699.0,29559.0,Home,Unemployed,10,Poor,0.1810940029494836,203837.0,0.0,North Amber,NE,United States Virgin Islands,0.0,0,Low
59,Female,Master's,Married,80047.0,697.0,42968.0,Business,Employed,0,Fair,0.3614630396846402,,1.0,North Theresaville,ID,Samoa,1.0,1,Medium
27,Non-binary,Master's,Divorced,80523.0,604.0,13043.0,Auto,Employed,15,Excellent,0.11227024857802945,201865.0,3.0,North Jessicachester,WY,Andorra,4.0,1,Low
64,Non-binary,PhD,Divorced,117835.0,640.0,45787.0,Business,Self-employed,19,Excellent,0.4121439302538562,,0.0,Odomfort,HI,Cape Verde,2.0,0,Medium
61,Non-binary,PhD,Divorced,,604.0,29783.0,Personal,Employed,13,Excellent,0.41034299102026306,,3.0,Humphreymouth,CO,Cocos (Keeling) Islands,1.0,2,High
67,Female,Bachelor's,Divorced,,750.0,46529.0,Auto,Self-employed,19,Fair,0.448739802268898,290306.0,0.0,Hodgesville,NV,Micronesia,0.0,1,Low
32,Non-binary,Master's,Married,91656.0,661.0,,Personal,Self-employed,1,Excellent,0.5152956154404954,,4.0,Amyview,CO,United Arab Emirates,,2,High
43,Non-binary,Master's,Single,87687.0,791.0,16663.0,Auto,Unemployed,9,Fair,0.3152256619902848,291278.0,,Jordanville,CT,Solomon Islands,1.0,0,Medium
46,Female,PhD,Divorced,81289.0,722.0,,Auto,Employed,13,Fair,0.2484794393934793,103462.0,3.0,East Brenda,TN,Burkina Faso,3.0,2,Low
56,Female,Bachelor's,Widowed,27807.0,681.0,,Personal,Employed,12,Fair,0.49704210348052713,178108.0,0.0,Johnbury,WI,Kiribati,2.0,0,Medium
35,Male,Bachelor's,Widowed,,711.0,15286.0,Personal,Employed,1,Excellent,0.383451591065335,156329.0,,North Taylorville,NV,Niger,2.0,0,Low
37,Female,PhD,Single,20987.0,640.0,8042.0,Home,Employed,12,Fair,0.44281268384484385,55772.0,3.0,Bradleyshire,NE,Falkland Islands (Malvinas),1.0,1,Low
24,Non-binary,Master's,Widowed,61876.0,791.0,7070.0,Personal,Unemployed,0,Excellent,0.11467353818202344,131369.0,2.0,East Stephentown,SD,Slovakia (Slovak Republic),,0,Low
31,Female,Master's,Widowed,108454.0,716.0,33552.0,Personal,Unemployed,8,Poor,0.5880023142661885,24976.0,,South Danielleview,VT,Chile,2.0,0,High
25,Male,Master's,Widowed,,753.0,,Personal,Self-employed,7,Excellent,0.10468910494693953,101481.0,2.0,Lake Brendan,AS,Brunei Darussalam,3.0,1,Low
18,Female,PhD,Single,87346.0,,26863.0,Home,Employed,11,Poor,0.5565990541229334,164061.0,3.0,South Jeremyfurt,AK,Cote d'Ivoire,3.0,1,Low
26,Male,High School,Widowed,28583.0,611.0,29949.0,Personal,Employed,19,Excellent,0.20014379312400668,139629.0,3.0,West Ashleyberg,KS,Libyan Arab Jamahiriya,2.0,0,Medium
43,Female,PhD,Divorced,,705.0,12071.0,Business,Employed,8,Good,0.11910875606563362,85658.0,,Andrewshire,DE,Djibouti,2.0,0,Low
53,Female,High School,Married,31340.0,790.0,6687.0,Business,Self-employed,4,Excellent,0.19511004833942577,,2.0,Charlesstad,OH,Samoa,,2,Low
41,Male,Bachelor's,Widowed,50737.0,624.0,,Auto,Self-employed,4,Good,0.5384229306698457,261675.0,,Christensenfurt,GA,Yemen,2.0,1,Medium
61,Non-binary,Master's,Widowed,88056.0,684.0,9746.0,Personal,Employed,15,Good,0.361356667931265,48339.0,,Meganfurt,NE,Comoros,,0,Low
25,Male,PhD,Single,115287.0,,9520.0,Auto,Unemployed,3,Excellent,0.39251233977227307,69459.0,3.0,Darrenstad,NH,Iran,1.0,2,Low
21,Male,Bachelor's,Divorced,39330.0,769.0,27489.0,Home,Self-employed,14,Excellent,0.45461082452773127,284455.0,3.0,Martinezmouth,PA,Costa Rica,0.0,2,Low
52,Non-binary,PhD,Divorced,111594.0,715.0,9174.0,Home,Unemployed,4,Good,0.10081512596719441,137074.0,2.0,Victoriamouth,MN,Western Sahara,2.0,1,Low
27,Female,High School,Divorced,102789.0,742.0,10729.0,Business,Employed,17,Good,0.2713076074217362,269293.0,0.0,Lauratown,AL,Vanuatu,1.0,0,Medium
34,Non-binary,Bachelor's,Widowed,,793.0,21504.0,Auto,Employed,12,Good,0.4359377412789053,179496.0,2.0,Karenton,KS,Mali,2.0,1,Low
18,Non-binary,High School,Divorced,27313.0,786.0,24399.0,Auto,Self-employed,10,Excellent,0.1510468100347879,284643.0,4.0,Traceyshire,FL,North Macedonia,,2,Low
46,Male,PhD,Widowed,87228.0,602.0,,Personal,Self-employed,7,Poor,0.5551694329649026,182601.0,4.0,Port Scottville,VT,Puerto Rico,4.0,1,Low
63,Female,Bachelor's,Divorced,101844.0,688.0,9667.0,Home,Employed,1,Excellent,0.2516621222377261,61882.0,,West Robin,IL,Somalia,4.0,2,Low
32,Male,Master's,Widowed,102949.0,637.0,38759.0,Auto,Self-employed,18,Poor,0.35158441672245677,,0.0,Stanleyborough,PW,Pakistan,,0,Low
47,Non-binary,High School,Married,28673.0,699.0,19540.0,Auto,Unemployed,19,Fair,0.40804067166142766,255563.0,0.0,North Bonnie,MI,Mali,1.0,2,Medium
22,Female,Bachelor's,Widowed,35973.0,663.0,19492.0,Auto,Unemployed,2,Good,0.4324942876649389,82006.0,3.0,Hartmanmouth,VI,Suriname,0.0,0,Medium
41,Male,Bachelor's,Single,62011.0,747.0,15722.0,Business,Employed,3,Poor,0.17655391501053988,259195.0,2.0,Garrettton,MD,Romania,3.0,0,Medium
65,Female,High School,Divorced,,618.0,27165.0,Home,Self-employed,4,Poor,0.24223544694352553,219776.0,2.0,Jonesfurt,SD,Antarctica (the territory South of 60 deg S),2.0,1,Low
36,Non-binary,Master's,Single,42942.0,,5346.0,Home,Self-employed,7,Good,0.13836782987565913,146854.0,4.0,Hannahtown,PW,Netherlands,0.0,2,Low
43,Non-binary,High School,Divorced,111205.0,736.0,,Business,Self-employed,4,Poor,0.2739470067787595,,3.0,Ramirezshire,WV,Mauritania,,1,Low
54,Male,Bachelor's,Married,114486.0,704.0,32353.0,Auto,Self-employed,7,Poor,0.4003182792891047,222630.0,1.0,Jarviston,KY,Saint Pierre and Miquelon,1.0,1,Low
34,Female,Bachelor's,Single,42064.0,760.0,39482.0,Personal,Employed,0,Excellent,0.20190021949604073,243318.0,0.0,Krystalberg,PA,Lesotho,3.0,2,Low
60,Female,PhD,Married,80883.0,699.0,46731.0,Auto,Employed,12,Excellent,0.56123342840554,200074.0,3.0,East Sherrifurt,GU,British Indian Ocean Territory (Chagos Archipelago),,2,Medium
43,Female,PhD,Widowed,31231.0,712.0,48935.0,Personal,Employed,8,Good,0.10750652035133287,277314.0,2.0,South Kent,CT,Pakistan,3.0,0,Medium
47,Male,Bachelor's,Married,85651.0,799.0,17157.0,Auto,Unemployed,2,Fair,0.5419208655938658,200136.0,3.0,Matthewshire,RI,Grenada,3.0,0,Medium
48,Male,PhD,Single,91982.0,602.0,33381.0,Home,Unemployed,7,Poor,0.5237666711297408,,,Englishfurt,OR,Mali,3.0,1,Low
45,Male,Bachelor's,Divorced,85839.0,686.0,29177.0,Business,Self-employed,11,Excellent,0.26005521307804924,114053.0,0.0,Port Vickie,LA,New Caledonia,4.0,0,Low
20,Non-binary,Bachelor's,Single,109590.0,625.0,41449.0,Personal,Self-employed,16,Fair,0.519828253285117,114922.0,1.0,Annettemouth,PR,Cape Verde,4.0,2,Low
43,Non-binary,Bachelor's,Widowed,68960.0,675.0,25542.0,Personal,Employed,10,Good,0.4362799956472334,60758.0,,East Nancy,AZ,Vanuatu,2.0,2,Medium
47,Non-binary,High School,Single,58217.0,658.0,15328.0,Business,Unemployed,11,Poor,0.5254072582178596,169695.0,0.0,East Nicholas,NH,Angola,0.0,0,Medium
47,Male,Master's,Widowed,105237.0,,14212.0,Personal,Unemployed,2,Fair,0.3023551982481515,265480.0,4.0,Lake Susan,GA,Senegal,1.0,1,Low
52,Non-binary,Master's,Widowed,80656.0,710.0,46162.0,Personal,Self-employed,0,Excellent,0.578239275358652,,1.0,Peterstad,CA,Lebanon,0.0,2,Medium
49,Non-binary,Bachelor's,Married,105916.0,750.0,6324.0,Personal,Unemployed,17,Poor,0.26998445879325284,89195.0,2.0,New Phillip,SD,Peru,1.0,1,High
35,Non-binary,PhD,Widowed,111627.0,630.0,39992.0,Home,Employed,14,Poor,0.39488264822049846,200110.0,1.0,Johnsonborough,NC,Costa Rica,,0,Medium
33,Male,Master's,Married,50374.0,,,Business,Self-employed,18,Good,0.43165111302398373,176978.0,2.0,Lake Jessicaborough,GA,Guyana,1.0,2,Medium
50,Female,Bachelor's,Single,29879.0,,34733.0,Business,Employed,13,Excellent,0.35556414487946186,133149.0,0.0,Port Ericaside,NE,Martinique,1.0,0,Low
42,Male,Master's,Married,,,10737.0,Personal,Unemployed,1,Excellent,0.416293949578742,202129.0,3.0,Port Arielfurt,HI,Hungary,1.0,0,Medium
62,Non-binary,Master's,Single,74850.0,650.0,17324.0,Personal,Self-employed,14,Excellent,0.19127667460854467,151244.0,0.0,New Catherineton,OR,Marshall Islands,0.0,2,Low
56,Male,PhD,Widowed,62530.0,754.0,,Home,Employed,0,Excellent,0.259699331197358,248213.0,3.0,Palmerville,IA,Vietnam,3.0,0,Medium
40,Male,Bachelor's,Single,90179.0,693.0,32825.0,Personal,Self-employed,5,Good,0.5841473446063327,129600.0,3.0,Brownville,IL,Wallis and Futuna,4.0,1,Low
53,Non-binary,High School,Widowed,117507.0,685.0,45544.0,Auto,Self-employed,11,Good,0.3757826517216768,228273.0,0.0,Smithtown,ME,Moldova,,1,Low
31,Male,High School,Married,34002.0,738.0,23618.0,Home,Unemployed,6,Fair,0.17305568029073234,269695.0,3.0,Davismouth,AL,Peru,2.0,1,Low
33,Non-binary,Master's,Married,74333.0,693.0,47328.0,Personal,Unemployed,5,Poor,0.5220940826849315,111726.0,,Port Mandyland,CA,Italy,1.0,0,Low
58,Male,High School,Divorced,109067.0,790.0,35949.0,Home,Self-employed,14,Poor,0.3982113524904394,206088.0,,Marieside,NV,Zambia,1.0,0,Medium
47,Female,Master's,Married,54022.0,775.0,9445.0,Business,Employed,12,Fair,0.24465444157101204,177570.0,1.0,Reedberg,MT,Thailand,,1,Low
24,Non-binary,PhD,Divorced,67278.0,742.0,13704.0,Auto,Self-employed,2,Excellent,0.49923505471894125,171149.0,,Lake Christina,VT,French Southern Territories,,2,Medium
48,Male,Master's,Divorced,37540.0,673.0,34317.0,Home,Employed,7,Poor,0.5059027255840258,32715.0,4.0,New Sara,NE,Morocco,4.0,1,Medium
24,Female,PhD,Single,,698.0,48874.0,Personal,Self-employed,11,Poor,0.24615295110058857,45045.0,0.0,Lake Andrea,IL,Saint Pierre and Miquelon,,2,Medium
33,Non-binary,High School,Divorced,71171.0,642.0,,Personal,Employed,17,Excellent,0.44383520026867884,152710.0,3.0,North Kennethborough,MS,Burkina Faso,1.0,1,High
55,Non-binary,High School,Divorced,98283.0,650.0,42997.0,Auto,Unemployed,17,Fair,0.48663867885118883,178174.0,4.0,East John,ID,Argentina,0.0,0,Low
65,Male,High School,Single,27826.0,736.0,43125.0,Auto,Employed,18,Good,0.2531614675810945,118770.0,0.0,West David,FL,Iraq,3.0,1,Medium
37,Male,High School,Single,96730.0,,28500.0,Personal,Self-employed,19,Excellent,0.14238551362755028,281303.0,2.0,North Markberg,CO,El Salvador,4.0,0,Medium
38,Female,PhD,Divorced,84934.0,720.0,,Auto,Employed,6,Good,0.47797595147233574,116141.0,2.0,Myerstown,PR,Canada,3.0,1,Low
54,Non-binary,Master's,Single,62296.0,744.0,23778.0,Business,Self-employed,1,Excellent,0.20305280667114642,173854.0,0.0,Port Sandra,DE,Bulgaria,1.0,0,High
37,Female,PhD,Married,111551.0,632.0,10074.0,Business,Employed,6,Excellent,0.5873779202396134,66221.0,,Tanyafort,OK,Saint Helena,2.0,0,Medium
52,Male,Bachelor's,Widowed,47260.0,608.0,23857.0,Home,Employed,6,Poor,0.346898528068047,,1.0,Shannonside,OK,Macao,4.0,1,Low
33,Male,Bachelor's,Divorced,65538.0,646.0,,Personal,Employed,12,Excellent,0.5880805760404626,35469.0,3.0,Lake Emilyborough,CO,Seychelles,3.0,0,Low
50,Female,High School,Single,100352.0,621.0,,Personal,Employed,18,Good,0.44425245044011474,171041.0,1.0,North Norma,PW,Latvia,3.0,1,Medium
30,Female,Bachelor's,Widowed,113925.0,611.0,48919.0,Business,Unemployed,19,Poor,0.4709401663478705,28459.0,,Holmesmouth,RI,Malta,3.0,1,Low
25,Male,Bachelor's,Divorced,81971.0,646.0,48870.0,Personal,Employed,18,Excellent,0.3774569789404131,,4.0,Lake Tina,WY,Sweden,,0,High
42,Female,Bachelor's,Widowed,47774.0,,,Auto,Unemployed,0,Excellent,0.5094418064305664,275648.0,,South Vanessaville,KY,Montserrat,1.0,2,High
30,Non-binary,Master's,Widowed,114499.0,779.0,40584.0,Auto,Self-employed,6,Fair,0.28405261391884407,76919.0,3.0,New Susan,AR,Mauritius,2.0,1,Low
19,Female,Bachelor's,Single,83471.0,793.0,8810.0,Personal,Self-employed,14,Excellent,0.5115467956413187,145761.0,4.0,Baileystad,ND,Mauritania,1.0,0,Low
46,Non-binary,Master's,Widowed,56080.0,702.0,,Auto,Employed,13,Fair,0.22703944267085838,57488.0,0.0,Newmanland,WY,Norfolk Island,3.0,1,Low
44,Non-binary,High School,Widowed,21320.0,733.0,34540.0,Home,Unemployed,4,Fair,0.33604482321796425,,3.0,Lake Jesse,KS,United States Virgin Islands,0.0,1,Low
54,Female,Bachelor's,Divorced,54560.0,760.0,30826.0,Auto,Employed,11,Poor,0.5682172477963229,21537.0,,Kennethberg,MP,Iceland,2.0,2,Low
19,Female,Master's,Divorced,115381.0,727.0,40970.0,Auto,Self-employed,14,Good,0.451811592453071,291530.0,1.0,Hunterside,SC,Namibia,0.0,0,Low
40,Non-binary,High School,Single,75122.0,,33345.0,Business,Employed,16,Good,0.3218671615736449,,4.0,Pollardborough,WV,South Georgia and the South Sandwich Islands,0.0,0,Medium
43,Male,Master's,Divorced,81683.0,693.0,10316.0,Home,Employed,2,Good,0.35131913549524907,28304.0,3.0,Dyerfort,MS,Holy See (Vatican City State),0.0,0,Low
67,Male,Bachelor's,Single,104661.0,771.0,8751.0,Personal,Employed,7,Good,0.5085360756482282,100251.0,0.0,East Matthewtown,ME,Western Sahara,,1,Medium
51,Non-binary,Master's,Widowed,72299.0,676.0,37088.0,Auto,Unemployed,3,Fair,0.5466745274811823,163332.0,,Kennethshire,HI,Anguilla,2.0,2,Medium
34,Non-binary,Master's,Married,78630.0,695.0,48757.0,Personal,Self-employed,12,Fair,0.4302500383848775,,2.0,New Jason,NJ,Malawi,1.0,1,Low
19,Male,Master's,Widowed,106009.0,681.0,22351.0,Business,Self-employed,2,Excellent,0.5872100528948899,162947.0,,North Daniel,AZ,Vietnam,4.0,0,Low
25,Non-binary,Master's,Single,37330.0,797.0,28892.0,Personal,Unemployed,11,Excellent,0.45114275961176176,247877.0,3.0,Keithberg,IL,Iraq,2.0,1,Medium
59,Non-binary,Bachelor's,Single,,688.0,25432.0,Business,Unemployed,15,Good,0.5407465340976049,275015.0,4.0,Rileyfurt,MS,Luxembourg,4.0,0,Medium
32,Female,PhD,Single,99688.0,732.0,12429.0,Home,Unemployed,8,Poor,0.43023400317346217,267072.0,0.0,Port Sarahton,MI,North Macedonia,3.0,2,Medium
44,Female,Master's,Single,,791.0,30191.0,Home,Unemployed,13,Good,0.17493878722843306,263286.0,3.0,Jacksonberg,UT,Slovakia (Slovak Republic),4.0,1,Low
28,Male,High School,Single,,690.0,29992.0,Home,Self-employed,3,Poor,0.11298865206643241,,1.0,New Jasminefort,AL,Bouvet Island (Bouvetoya),1.0,2,Low
60,Male,PhD,Married,114018.0,636.0,28620.0,Business,Employed,1,Excellent,0.26104426179986373,38980.0,3.0,West Kaylee,CO,Liberia,1.0,1,Medium
43,Female,PhD,Divorced,88309.0,724.0,7848.0,Auto,Self-employed,10,Excellent,0.2534304907639844,103243.0,4.0,Fergusonchester,DC,Germany,,2,Low
51,Non-binary,High School,Divorced,62262.0,606.0,6667.0,Personal,Unemployed,4,Good,0.5451895423433741,268305.0,,New Paulside,TN,Qatar,1.0,1,Low
60,Female,High School,Widowed,35070.0,642.0,,Personal,Self-employed,6,Good,0.5610005515527436,294768.0,2.0,South Matthew,DE,El Salvador,2.0,2,Medium
35,Female,PhD,Single,39629.0,622.0,9537.0,Home,Unemployed,2,Fair,0.5243581890459524,48636.0,1.0,Desireeville,DC,Sao Tome and Principe,4.0,0,Low
69,Non-binary,Bachelor's,Single,98672.0,792.0,5228.0,Home,Self-employed,1,Good,0.4846135716399774,,1.0,Ashleyshire,DE,Japan,,1,Low
59,Male,High School,Divorced,83094.0,,,Home,Unemployed,6,Excellent,0.18527881895588785,268737.0,1.0,New Melissa,SD,Burkina Faso,2.0,2,Low
42,Female,High School,Widowed,35203.0,726.0,34541.0,Auto,Unemployed,5,Poor,0.5564764163350343,252977.0,0.0,East Morgan,MH,Saint Martin,,1,Medium
29,Male,Master's,Single,67940.0,618.0,31030.0,Home,Unemployed,12,Poor,0.383985345433954,,1.0,Darlenehaven,CA,Panama,2.0,0,Low
38,Male,PhD,Divorced,,697.0,5209.0,Personal,Employed,15,Poor,0.4469233866059633,,2.0,Port Brittany,WI,Canada,1.0,1,Low
66,Female,High School,Single,61291.0,639.0,7908.0,Personal,Unemployed,12,Poor,0.16899969343085122,33810.0,1.0,Port David,WA,Mayotte,3.0,2,Low
27,Female,Bachelor's,Widowed,42327.0,655.0,,Business,Employed,0,Excellent,0.4376155320444385,90257.0,3.0,North Nicholasmouth,VI,Dominica,0.0,0,Medium
43,Male,PhD,Married,100562.0,785.0,,Home,Self-employed,14,Poor,0.19341271586641343,155884.0,4.0,New Yvonne,AS,Taiwan,2.0,0,Low
46,Female,Master's,Married,34284.0,775.0,26340.0,Personal,Self-employed,14,Fair,0.40035399069359945,64156.0,4.0,New Melissamouth,NV,Wallis and Futuna,0.0,2,Medium
33,Male,Master's,Married,115066.0,799.0,31359.0,Home,Self-employed,5,Excellent,0.2285691526903416,142354.0,,North Brianbury,OK,Mexico,4.0,1,Low
43,Male,PhD,Divorced,26441.0,,49939.0,Home,Unemployed,1,Excellent,0.4154774275052979,169702.0,0.0,South Jeffreyshire,MI,Tanzania,0.0,2,Low
28,Non-binary,Bachelor's,Divorced,98311.0,689.0,34763.0,Business,Employed,8,Excellent,0.3886654611622202,216062.0,0.0,West Deanna,TN,India,3.0,2,Low
67,Male,Bachelor's,Widowed,63148.0,660.0,16704.0,Auto,Self-employed,0,Fair,0.3343446208767886,40643.0,0.0,Kimberlychester,TX,Tajikistan,4.0,2,Low
27,Non-binary,PhD,Married,114436.0,775.0,39216.0,Business,Employed,7,Excellent,0.10201299180336851,158498.0,,Torresbury,FL,South Georgia and the South Sandwich Islands,2.0,1,Low
28,Male,Bachelor's,Single,94693.0,718.0,20928.0,Business,Unemployed,5,Fair,0.32384981148655856,257028.0,2.0,Josephstad,MP,Georgia,4.0,2,Low
68,Non-binary,High School,Widowed,117284.0,716.0,44218.0,Business,Self-employed,19,Excellent,0.3072464069514689,,0.0,Emilyview,GA,Samoa,,0,High
48,Non-binary,High School,Married,,694.0,9370.0,Personal,Employed,8,Poor,0.356450659835436,,1.0,Haynesview,NE,Hong Kong,2.0,0,Medium
20,Female,PhD,Married,102245.0,686.0,33967.0,Business,Unemployed,4,Fair,0.19268077248136836,116854.0,,New Frank,CA,Rwanda,2.0,2,Medium
27,Male,High School,Single,88173.0,746.0,14800.0,Personal,Self-employed,8,Fair,0.5387122455816609,289092.0,0.0,South Susanfurt,KY,Congo,1.0,1,Low
34,Non-binary,High School,Married,70807.0,745.0,39572.0,Business,Employed,18,Good,0.43397527425466,130451.0,3.0,South Audrey,MP,Saint Lucia,4.0,0,Low
66,Non-binary,Bachelor's,Single,22944.0,668.0,44767.0,Auto,Employed,7,Excellent,0.44840189775995565,31159.0,0.0,Kevinbury,TX,Belgium,,2,Medium
53,Male,PhD,Married,29475.0,725.0,,Home,Employed,6,Poor,0.11200328110391752,189327.0,4.0,Jamesborough,OH,Iran,0.0,0,Low
51,Male,Bachelor's,Widowed,102141.0,636.0,,Business,Unemployed,5,Good,0.49376843241857815,161711.0,4.0,Williamsmouth,DC,Saint Pierre and Miquelon,2.0,0,Medium
38,Female,High School,Divorced,99314.0,656.0,17158.0,Personal,Self-employed,8,Excellent,0.12388956809754684,162247.0,4.0,Diazview,GU,Yemen,2.0,1,Low
48,Male,Bachelor's,Single,25465.0,671.0,36672.0,Auto,Self-employed,8,Fair,0.2550030567948225,237546.0,4.0,Markville,PA,Romania,1.0,1,Medium
40,Female,High School,Widowed,104766.0,688.0,35808.0,Business,Employed,15,Poor,0.32076831592016786,198067.0,1.0,West Scottshire,MS,Falkland Islands (Malvinas),4.0,1,High
66,Non-binary,High School,Widowed,94099.0,,41008.0,Business,Employed,15,Poor,0.22480528712143164,137990.0,1.0,Lake Ellen,NC,Tanzania,2.0,1,Medium
25,Non-binary,Bachelor's,Married,95630.0,,47368.0,Personal,Unemployed,17,Fair,0.46664986946156106,187156.0,,South Timothybury,PR,Ethiopia,1.0,1,High
52,Male,Bachelor's,Widowed,89806.0,,28542.0,Personal,Self-employed,8,Good,0.2812390082029451,121092.0,3.0,South Priscillaland,NH,France,2.0,0,Low
69,Female,Master's,Divorced,118995.0,787.0,14398.0,Auto,Employed,15,Good,0.4882737268660916,148047.0,0.0,Clarkborough,DE,Bermuda,3.0,1,Medium
31,Non-binary,High School,Widowed,63322.0,773.0,8074.0,Business,Employed,5,Fair,0.38146709791248035,267802.0,3.0,Port Michaelmouth,ID,Romania,1.0,0,High
58,Non-binary,High School,Divorced,100845.0,606.0,9288.0,Auto,Self-employed,19,Poor,0.10782532611607162,,0.0,New Larryborough,AR,Liechtenstein,4.0,2,Medium
43,Female,Master's,Single,34821.0,775.0,22889.0,Personal,Unemployed,18,Good,0.1187215803827614,278194.0,0.0,Lake James,MD,Niue,3.0,2,High
51,Female,PhD,Divorced,23477.0,612.0,,Auto,Unemployed,8,Fair,0.29359928684917547,,4.0,Michaelmouth,ME,Fiji,,0,Medium
19,Male,Master's,Divorced,33054.0,,,Business,Unemployed,3,Fair,0.5110798297646241,204538.0,0.0,New Edwinbury,SD,Palestinian Territory,,2,Medium
66,Non-binary,Master's,Divorced,,687.0,5387.0,Business,Self-employed,13,Fair,0.1390440294635619,,1.0,Maryburgh,AR,Mauritius,1.0,1,Low
18,Non-binary,High School,Widowed,99671.0,669.0,30460.0,Personal,Unemployed,18,Poor,0.4338122306863922,25531.0,1.0,Jacquelineborough,MP,Greece,1.0,1,Medium
56,Male,High School,Widowed,73953.0,710.0,42364.0,Home,Self-employed,1,Good,0.5557708494787811,152625.0,1.0,North Michael,NY,United States Minor Outlying Islands,2.0,2,Medium
18,Non-binary,Master's,Widowed,71500.0,734.0,44400.0,Personal,Self-employed,14,Excellent,0.24810419892321986,127985.0,4.0,Dustinbury,CT,Malawi,,0,Low
53,Female,PhD,Divorced,88669.0,720.0,17468.0,Home,Self-employed,6,Excellent,0.5759772163134455,199129.0,0.0,West Daniel,NE,Japan,4.0,1,Low
39,Non-binary,High School,Widowed,98886.0,695.0,30101.0,Auto,Employed,17,Excellent,0.44190368181746054,200996.0,1.0,North Emily,KS,France,,2,Low
33,Non-binary,Bachelor's,Single,46953.0,627.0,23284.0,Business,Self-employed,7,Good,0.23315271834672555,192563.0,3.0,West Michelle,VA,Monaco,0.0,1,Medium
40,Male,Master's,Widowed,,627.0,,Personal,Self-employed,14,Good,0.48320483524421554,24340.0,0.0,Lake Kimberly,TN,Mauritius,0.0,1,Medium
41,Female,High School,Married,89852.0,676.0,27422.0,Home,Self-employed,9,Excellent,0.48627341125604495,205004.0,1.0,Loweryland,VT,Tonga,4.0,0,Low
62,Male,PhD,Divorced,87384.0,606.0,7297.0,Business,Self-employed,4,Good,0.45029338745816605,232491.0,3.0,West Melanieton,MH,Taiwan,0.0,0,Low
32,Female,Bachelor's,Married,78360.0,608.0,47644.0,Home,Unemployed,1,Fair,0.11227619245325607,271432.0,3.0,East Veronica,KY,Tajikistan,4.0,0,Low
24,Male,High School,Single,57488.0,777.0,26533.0,Personal,Employed,2,Fair,0.4081468029678367,,3.0,Harrismouth,MN,Kenya,0.0,0,Medium
