date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,result_diff,start_order,bib
2024-08-10T11:11:31+02:00,MPNWINDIVID-----------SFNL0001SW03,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Swimming 200m Freestyle Heat 3",Swimming Heat 3,W,Modern Pentathlon,MPN,Château de Versailles,1786902,SEONG Seungmin,Person,KOR,Korea,2.0,2:12.44,TIME,,,5,
2024-08-10T11:11:31+02:00,MPNWINDIVID-----------SFNL0001SW03,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Swimming 200m Freestyle Heat 3",Swimming Heat 3,W,Modern Pentathlon,MPN,Château de Versailles,1896131,FRENCH Kate,Person,GBR,Great Britain,3.0,2:15.56,TIME,,,2,
2024-08-10T11:11:31+02:00,MPNWINDIVID-----------SFNL0001SW03,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Swimming 200m Freestyle Heat 3",Swimming Heat 3,W,Modern Pentathlon,MPN,Château de Versailles,1545115,OTEIZA Marie,Person,FRA,France,4.0,2:15.92,TIME,,,3,
2024-08-10T11:11:31+02:00,MPNWINDIVID-----------SFNL0001SW03,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Swimming 200m Freestyle Heat 3",Swimming Heat 3,W,Modern Pentathlon,MPN,Château de Versailles,1896126,BRYSON Kerenza,Person,GBR,Great Britain,5.0,2:20.92,TIME,,,1,
2024-08-10T11:11:31+02:00,MPNWINDIVID-----------SFNL0001SW03,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Swimming 200m Freestyle Heat 3",Swimming Heat 3,W,Modern Pentathlon,MPN,Château de Versailles,1535365,OLIVER Mayan,Person,MEX,Mexico,6.0,2:26.21,TIME,,,6,
2024-08-10T11:49:04+02:00,MPNWINDIVID-----------SFNL0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1924212,ASADAUSKAITE Laura,Person,LTU,Lithuania,1.0,630,POINTS,,,12,12
2024-08-10T11:49:04+02:00,MPNWINDIVID-----------SFNL0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1550551,ZILLEKENS Annika,Person,GER,Germany,2.0,629,POINTS,,,13,13
2024-08-10T11:49:04+02:00,MPNWINDIVID-----------SFNL0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1553029,SOTERO Alice,Person,ITA,Italy,3.0,618,POINTS,,,6,6
2024-08-10T11:49:04+02:00,MPNWINDIVID-----------SFNL0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1925763,HLAVACKOVA Lucie,Person,CZE,Czechia,4.0,616,POINTS,,,9,9
2024-08-10T11:49:04+02:00,MPNWINDIVID-----------SFNL0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1535365,OLIVER Mayan,Person,MEX,Mexico,5.0,613,POINTS,,,11,11
2024-08-10T11:49:04+02:00,MPNWINDIVID-----------SFNL0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1932863,ISMAIL Malak,Person,EGY,Egypt,6.0,610,POINTS,,,7,7
2024-08-10T11:49:04+02:00,MPNWINDIVID-----------SFNL0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1896126,BRYSON Kerenza,Person,GBR,Great Britain,7.0,599,POINTS,,,5,5
2024-08-10T11:49:04+02:00,MPNWINDIVID-----------SFNL0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1786902,SEONG Seungmin,Person,KOR,Korea,8.0,596,POINTS,,,4,4
2024-08-10T11:49:04+02:00,MPNWINDIVID-----------SFNL0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1933138,ABDELMAKSOUD Salma,Person,EGY,Egypt,9.0,596,POINTS,,,17,17
2024-08-10T11:49:04+02:00,MPNWINDIVID-----------SFNL0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1553021,MICHELI Elena,Person,ITA,Italy,10.0,588,POINTS,,,1,1
2024-08-10T11:49:04+02:00,MPNWINDIVID-----------SFNL0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1896131,FRENCH Kate,Person,GBR,Great Britain,11.0,586,POINTS,,,2,2
2024-08-10T11:49:04+02:00,MPNWINDIVID-----------SFNL0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1545115,OTEIZA Marie,Person,FRA,France,12.0,584,POINTS,,,3,3
2024-08-10T11:49:04+02:00,MPNWINDIVID-----------SFNL0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1565215,JAWAID Marlena,Person,SWE,Sweden,13.0,571,POINTS,,,10,10
2024-08-10T11:49:04+02:00,MPNWINDIVID-----------SFNL0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1953875,ABREU Isabela,Person,BRA,Brazil,14.0,558,POINTS,,,16,16
2024-08-10T11:49:04+02:00,MPNWINDIVID-----------SFNL0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1951567,SAVNER Jessica,Person,USA,United States,15.0,553,POINTS,,,14,14
2024-08-10T11:49:04+02:00,MPNWINDIVID-----------SFNL0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1931583,POTAPENKO Yelena,Person,KAZ,Kazakhstan,16.0,545,POINTS,,,15,15
2024-08-10T11:49:04+02:00,MPNWINDIVID-----------SFNL0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1945570,JANSE van RENSBURG Genevieve,Person,AUS,Australia,17.0,543,POINTS,,,8,8
2024-08-10T11:49:04+02:00,MPNWINDIVID-----------SFNL0001LR--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final A, Laser Run",Laser Run,W,Modern Pentathlon,MPN,Château de Versailles,1550553,LANGREHR Rebecca,Person,GER,Germany,18.0,536,POINTS,,,18,18
2024-08-10T14:03:22+02:00,MPNWINDIVID-----------SFNL0002EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1942902,HEREDIA Laura,Person,ESP,Spain,1.0,300,POINTS,,,12,7
2024-08-10T14:03:22+02:00,MPNWINDIVID-----------SFNL0002EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1786890,KIM Sunwoo,Person,KOR,Korea,2.0,300,POINTS,,,13,6
2024-08-10T14:03:22+02:00,MPNWINDIVID-----------SFNL0002EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1914069,ZHANG Mingyu,Person,CHN,China,3.0,300,POINTS,,,15,4
2024-08-10T14:03:22+02:00,MPNWINDIVID-----------SFNL0002EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1924203,VENCKAUSKAITE Gintare,Person,LTU,Lithuania,4.0,300,POINTS,,,8,11
2024-08-10T14:03:22+02:00,MPNWINDIVID-----------SFNL0002EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1936633,GUZI Blanka,Person,HUN,Hungary,5.0,300,POINTS,,,4,15
2024-08-10T14:03:22+02:00,MPNWINDIVID-----------SFNL0002EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1566624,OZYUKSEL Ilke,Person,TUR,Türkiye,6.0,300,POINTS,,,9,10
2024-08-10T14:03:22+02:00,MPNWINDIVID-----------SFNL0002EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1897678,PERMYKINA Valeriia,Person,UKR,Ukraine,7.0,297,POINTS,,,7,12
2024-08-10T14:03:22+02:00,MPNWINDIVID-----------SFNL0002EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1953603,MALISZEWSKA Anna,Person,POL,Poland,8.0,293,POINTS,,,10,9
2024-08-10T14:03:22+02:00,MPNWINDIVID-----------SFNL0002EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1545803,FAKHRUTDINOVA Alise,Person,UZB,Uzbekistan,9.0,293,POINTS,,,14,5
2024-08-10T14:03:22+02:00,MPNWINDIVID-----------SFNL0002EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1887938,UCHIDA Misaki,Person,JPN,Japan,10.0,293,POINTS,,,5,14
2024-08-10T14:03:22+02:00,MPNWINDIVID-----------SFNL0002EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1953978,HERNANDEZ Sophia,Person,GUA,Guatemala,11.0,293,POINTS,,,6,13
2024-08-10T14:03:22+02:00,MPNWINDIVID-----------SFNL0002EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1925766,NOVOTNA Veronika,Person,CZE,Czechia,12.0,293,POINTS,,,16,3
2024-08-10T14:03:22+02:00,MPNWINDIVID-----------SFNL0002EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1968185,NARANJO Sol,Person,ECU,Ecuador,13.0,293,POINTS,,,2,17
2024-08-10T14:03:22+02:00,MPNWINDIVID-----------SFNL0002EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1977670,JURT Anna,Person,SUI,Switzerland,14.0,286,POINTS,,,11,8
2024-08-10T14:03:22+02:00,MPNWINDIVID-----------SFNL0002EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1545116,CLOUVEL Elodie,Person,FRA,France,15.0,286,POINTS,,,18,1
2024-08-10T14:03:22+02:00,MPNWINDIVID-----------SFNL0002EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1936619,GULYAS Michelle,Person,HUN,Hungary,16.0,286,POINTS,,,17,2
2024-08-10T14:03:22+02:00,MPNWINDIVID-----------SFNL0002EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1953659,DOMINIAK Natalia,Person,POL,Poland,17.0,286,POINTS,,,3,16
2024-08-10T14:03:22+02:00,MPNWINDIVID-----------SFNL0002EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1542996,ARCEO Mariana,Person,MEX,Mexico,18.0,0,IRM_POINTS,EL,,1,18
2024-08-10T14:28:17+02:00,MPNWINDIVID-----------SFNL0002FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1545116,CLOUVEL Elodie,Person,FRA,France,,4,POINTS,,,1,1
2024-08-10T14:28:17+02:00,MPNWINDIVID-----------SFNL0002FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1936619,GULYAS Michelle,Person,HUN,Hungary,,2,POINTS,,,2,2
2024-08-10T14:28:17+02:00,MPNWINDIVID-----------SFNL0002FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1925766,NOVOTNA Veronika,Person,CZE,Czechia,,2,POINTS,,,3,3
2024-08-10T14:28:17+02:00,MPNWINDIVID-----------SFNL0002FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1914069,ZHANG Mingyu,Person,CHN,China,,2,POINTS,,,4,4
2024-08-10T14:28:17+02:00,MPNWINDIVID-----------SFNL0002FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1545803,FAKHRUTDINOVA Alise,Person,UZB,Uzbekistan,,2,POINTS,,,5,5
2024-08-10T14:28:17+02:00,MPNWINDIVID-----------SFNL0002FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1786890,KIM Sunwoo,Person,KOR,Korea,,0,POINTS,,,6,6
2024-08-10T14:28:17+02:00,MPNWINDIVID-----------SFNL0002FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1942902,HEREDIA Laura,Person,ESP,Spain,,4,POINTS,,,7,7
2024-08-10T14:28:17+02:00,MPNWINDIVID-----------SFNL0002FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1977670,JURT Anna,Person,SUI,Switzerland,,2,POINTS,,,8,8
2024-08-10T14:28:17+02:00,MPNWINDIVID-----------SFNL0002FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1566624,OZYUKSEL Ilke,Person,TUR,Türkiye,,4,POINTS,,,10,10
2024-08-10T14:28:17+02:00,MPNWINDIVID-----------SFNL0002FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1953603,MALISZEWSKA Anna,Person,POL,Poland,,0,POINTS,,,9,9
2024-08-10T14:28:17+02:00,MPNWINDIVID-----------SFNL0002FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1924203,VENCKAUSKAITE Gintare,Person,LTU,Lithuania,,0,POINTS,,,11,11
2024-08-10T14:28:17+02:00,MPNWINDIVID-----------SFNL0002FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1897678,PERMYKINA Valeriia,Person,UKR,Ukraine,,4,POINTS,,,12,12
2024-08-10T14:28:17+02:00,MPNWINDIVID-----------SFNL0002FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1953978,HERNANDEZ Sophia,Person,GUA,Guatemala,,2,POINTS,,,13,13
2024-08-10T14:28:17+02:00,MPNWINDIVID-----------SFNL0002FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1887938,UCHIDA Misaki,Person,JPN,Japan,,0,POINTS,,,14,14
2024-08-10T14:28:17+02:00,MPNWINDIVID-----------SFNL0002FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1936633,GUZI Blanka,Person,HUN,Hungary,,0,POINTS,,,15,15
2024-08-10T14:28:17+02:00,MPNWINDIVID-----------SFNL0002FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1953659,DOMINIAK Natalia,Person,POL,Poland,,0,POINTS,,,16,16
2024-08-10T14:28:17+02:00,MPNWINDIVID-----------SFNL0002FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1542996,ARCEO Mariana,Person,MEX,Mexico,,8,POINTS,,,18,18
2024-08-10T14:28:17+02:00,MPNWINDIVID-----------SFNL0002FE--,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Fencing Bonus Round",Fencing Bonus Round,W,Modern Pentathlon,MPN,Château de Versailles,1968185,NARANJO Sol,Person,ECU,Ecuador,,0,POINTS,,,17,17
2024-08-10T14:44:13+02:00,MPNWINDIVID-----------SFNL0002SW01,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Swimming 200m Freestyle Heat 1",Swimming Heat 1,W,Modern Pentathlon,MPN,Château de Versailles,1887938,UCHIDA Misaki,Person,JPN,Japan,1.0,2:08.56,TIME,,,3,
2024-08-10T14:44:13+02:00,MPNWINDIVID-----------SFNL0002SW01,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Swimming 200m Freestyle Heat 1",Swimming Heat 1,W,Modern Pentathlon,MPN,Château de Versailles,1542996,ARCEO Mariana,Person,MEX,Mexico,2.0,2:15.78,TIME,,,6,
2024-08-10T14:44:13+02:00,MPNWINDIVID-----------SFNL0002SW01,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Swimming 200m Freestyle Heat 1",Swimming Heat 1,W,Modern Pentathlon,MPN,Château de Versailles,1953659,DOMINIAK Natalia,Person,POL,Poland,3.0,2:16.84,TIME,,,5,
2024-08-10T14:44:13+02:00,MPNWINDIVID-----------SFNL0002SW01,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Swimming 200m Freestyle Heat 1",Swimming Heat 1,W,Modern Pentathlon,MPN,Château de Versailles,1953603,MALISZEWSKA Anna,Person,POL,Poland,4.0,2:18.56,TIME,,,1,
2024-08-10T14:44:13+02:00,MPNWINDIVID-----------SFNL0002SW01,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Swimming 200m Freestyle Heat 1",Swimming Heat 1,W,Modern Pentathlon,MPN,Château de Versailles,1953978,HERNANDEZ Sophia,Person,GUA,Guatemala,5.0,2:22.83,TIME,,,2,
2024-08-10T14:44:13+02:00,MPNWINDIVID-----------SFNL0002SW01,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Swimming 200m Freestyle Heat 1",Swimming Heat 1,W,Modern Pentathlon,MPN,Château de Versailles,1968185,NARANJO Sol,Person,ECU,Ecuador,6.0,2:38.78,TIME,,,4,
2024-08-10T14:50:20+02:00,MPNWINDIVID-----------SFNL0002SW02,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Swimming 200m Freestyle Heat 2",Swimming Heat 2,W,Modern Pentathlon,MPN,Château de Versailles,1566624,OZYUKSEL Ilke,Person,TUR,Türkiye,1.0,2:16.50,TIME,,,2,
2024-08-10T14:50:20+02:00,MPNWINDIVID-----------SFNL0002SW02,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Swimming 200m Freestyle Heat 2",Swimming Heat 2,W,Modern Pentathlon,MPN,Château de Versailles,1936633,GUZI Blanka,Person,HUN,Hungary,2.0,2:16.93,TIME,,,5,
2024-08-10T14:50:20+02:00,MPNWINDIVID-----------SFNL0002SW02,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Swimming 200m Freestyle Heat 2",Swimming Heat 2,W,Modern Pentathlon,MPN,Château de Versailles,1924203,VENCKAUSKAITE Gintare,Person,LTU,Lithuania,3.0,2:19.15,TIME,,,3,
2024-08-10T14:50:20+02:00,MPNWINDIVID-----------SFNL0002SW02,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Swimming 200m Freestyle Heat 2",Swimming Heat 2,W,Modern Pentathlon,MPN,Château de Versailles,1897678,PERMYKINA Valeriia,Person,UKR,Ukraine,4.0,2:19.78,TIME,,,4,
2024-08-10T14:50:20+02:00,MPNWINDIVID-----------SFNL0002SW02,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Swimming 200m Freestyle Heat 2",Swimming Heat 2,W,Modern Pentathlon,MPN,Château de Versailles,1942902,HEREDIA Laura,Person,ESP,Spain,5.0,2:21.47,TIME,,,1,
2024-08-10T14:50:20+02:00,MPNWINDIVID-----------SFNL0002SW02,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Swimming 200m Freestyle Heat 2",Swimming Heat 2,W,Modern Pentathlon,MPN,Château de Versailles,1977670,JURT Anna,Person,SUI,Switzerland,6.0,2:29.44,TIME,,,6,
2024-08-10T14:57:10+02:00,MPNWINDIVID-----------SFNL0002SW03,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Swimming 200m Freestyle Heat 3",Swimming Heat 3,W,Modern Pentathlon,MPN,Château de Versailles,1936619,GULYAS Michelle,Person,HUN,Hungary,1.0,2:10.39,TIME,,,2,
2024-08-10T14:57:10+02:00,MPNWINDIVID-----------SFNL0002SW03,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Swimming 200m Freestyle Heat 3",Swimming Heat 3,W,Modern Pentathlon,MPN,Château de Versailles,1545116,CLOUVEL Elodie,Person,FRA,France,2.0,2:12.74,TIME,,,1,
2024-08-10T14:57:10+02:00,MPNWINDIVID-----------SFNL0002SW03,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Swimming 200m Freestyle Heat 3",Swimming Heat 3,W,Modern Pentathlon,MPN,Château de Versailles,1786890,KIM Sunwoo,Person,KOR,Korea,3.0,2:14.44,TIME,,,5,
2024-08-10T14:57:10+02:00,MPNWINDIVID-----------SFNL0002SW03,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Swimming 200m Freestyle Heat 3",Swimming Heat 3,W,Modern Pentathlon,MPN,Château de Versailles,1914069,ZHANG Mingyu,Person,CHN,China,4.0,2:14.72,TIME,,,4,
2024-08-10T14:57:10+02:00,MPNWINDIVID-----------SFNL0002SW03,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Swimming 200m Freestyle Heat 3",Swimming Heat 3,W,Modern Pentathlon,MPN,Château de Versailles,1925766,NOVOTNA Veronika,Person,CZE,Czechia,5.0,2:20.97,TIME,,,3,
2024-08-10T14:57:10+02:00,MPNWINDIVID-----------SFNL0002SW03,MPNWINDIVID,Women's Individual,"Women's Individual, Semi-final B, Swimming 200m Freestyle Heat 3",Swimming Heat 3,W,Modern Pentathlon,MPN,Château de Versailles,1545803,FAKHRUTDINOVA Alise,Person,UZB,Uzbekistan,6.0,2:21.30,TIME,,,6,
2024-08-11T11:34:52+02:00,MPNWINDIVID-----------FNL-0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1936619,GULYAS Michelle,Person,HUN,Hungary,1.0,300,POINTS,,,17,2
2024-08-11T11:34:52+02:00,MPNWINDIVID-----------FNL-0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1786902,SEONG Seungmin,Person,KOR,Korea,2.0,300,POINTS,,,13,6
2024-08-11T11:34:52+02:00,MPNWINDIVID-----------FNL-0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1914069,ZHANG Mingyu,Person,CHN,China,3.0,300,POINTS,,,14,5
2024-08-11T11:34:52+02:00,MPNWINDIVID-----------FNL-0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1977670,JURT Anna,Person,SUI,Switzerland,4.0,300,POINTS,,,7,12
2024-08-11T11:34:52+02:00,MPNWINDIVID-----------FNL-0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1924203,VENCKAUSKAITE Gintare,Person,LTU,Lithuania,5.0,300,POINTS,,,3,16
2024-08-11T11:34:52+02:00,MPNWINDIVID-----------FNL-0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1553029,SOTERO Alice,Person,ITA,Italy,6.0,300,POINTS,,,1,18
2024-08-11T11:34:52+02:00,MPNWINDIVID-----------FNL-0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1550551,ZILLEKENS Annika,Person,GER,Germany,7.0,300,POINTS,,,8,11
2024-08-11T11:34:52+02:00,MPNWINDIVID-----------FNL-0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1936633,GUZI Blanka,Person,HUN,Hungary,8.0,300,POINTS,,,2,17
2024-08-11T11:34:52+02:00,MPNWINDIVID-----------FNL-0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1545116,CLOUVEL Elodie,Person,FRA,France,9.0,293,POINTS,,,18,1
2024-08-11T11:34:52+02:00,MPNWINDIVID-----------FNL-0001EQ--,MPNWINDIVID,Women's Individual,"Women's Individual, Final, Riding Show Jumping",Riding Show Jumping,W,Modern Pentathlon,MPN,Château de Versailles,1932863,ISMAIL Malak,Person,EGY,Egypt,10.0,293,POINTS,,,10,9
