date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,result_diff,start_order
2024-07-27T11:51:20+02:00,SWMM100MBR------------HEAT000400--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke - Heat 4,Heat 4,M,Swimming,SWM,Paris La Defense Arena,1903628,WILBY James,Person,GBR,Great Britain,4.0,59.40,TIME,,0.22,1
2024-07-27T11:51:20+02:00,SWMM100MBR------------HEAT000400--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke - Heat 4,Heat 4,M,Swimming,SWM,Paris La Defense Arena,1907193,MATZERATH Lucas,Person,GER,Germany,5.0,59.52,TIME,,0.34,3
2024-07-27T11:51:20+02:00,SWMM100MBR------------HEAT000400--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke - Heat 4,Heat 4,M,Swimming,SWM,Paris La Defense Arena,1565166,REITSHAMMER Bernhard,Person,AUT,Austria,6.0,59.68,TIME,,0.50,8
2024-07-27T11:51:20+02:00,SWMM100MBR------------HEAT000400--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke - Heat 4,Heat 4,M,Swimming,SWM,Paris La Defense Arena,1935992,SWANSON Charlie,Person,USA,United States,7.0,59.92,TIME,,0.74,6
2024-07-27T11:51:20+02:00,SWMM100MBR------------HEAT000400--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke - Heat 4,Heat 4,M,Swimming,SWM,Paris La Defense Arena,1949731,SIDLAUSKAS Andrius,Person,LTU,Lithuania,8.0,1:00.29,TIME,,1.11,2
2024-07-27T11:54:16+02:00,SWMM100MBR------------HEAT000500--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke - Heat 5,Heat 5,M,Swimming,SWM,Paris La Defense Arena,1972546,KAMMINGA Arno,Person,NED,Netherlands,1.0,59.39,TIME,,,5
2024-07-27T11:54:16+02:00,SWMM100MBR------------HEAT000500--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke - Heat 5,Heat 5,M,Swimming,SWM,Paris La Defense Arena,1907219,IMOUDU Melvin,Person,GER,Germany,2.0,59.49,TIME,,0.10,6
2024-07-27T11:54:16+02:00,SWMM100MBR------------HEAT000500--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke - Heat 5,Heat 5,M,Swimming,SWM,Paris La Defense Arena,1945128,QIN Haiyang,Person,CHN,China,3.0,59.58,TIME,,0.19,4
2024-07-27T11:54:16+02:00,SWMM100MBR------------HEAT000500--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke - Heat 5,Heat 5,M,Swimming,SWM,Paris La Defense Arena,1945127,SUN Jiajun,Person,CHN,China,4.0,1:00.11,TIME,,0.72,3
2024-07-27T11:54:16+02:00,SWMM100MBR------------HEAT000500--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke - Heat 5,Heat 5,M,Swimming,SWM,Paris La Defense Arena,1901602,CHOI Dongyeol,Person,KOR,Korea,5.0,1:00.17,TIME,,0.78,7
2024-07-27T11:54:16+02:00,SWMM100MBR------------HEAT000500--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke - Heat 5,Heat 5,M,Swimming,SWM,Paris La Defense Arena,1887952,OGRETIR Berkay,Person,TUR,Türkiye,6.0,1:00.36,TIME,,0.97,2
2024-07-27T11:54:16+02:00,SWMM100MBR------------HEAT000500--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke - Heat 5,Heat 5,M,Swimming,SWM,Paris La Defense Arena,1879371,KALUSOWSKI Jan,Person,POL,Poland,7.0,1:00.40,TIME,,1.01,8
2024-07-27T11:54:16+02:00,SWMM100MBR------------HEAT000500--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke - Heat 5,Heat 5,M,Swimming,SWM,Paris La Defense Arena,1572369,PETRASHOV Denis,Person,KGZ,Kyrgyzstan,8.0,1:00.42,TIME,,1.03,1
2024-07-27T21:20:26+02:00,SWMM100MBR------------SFNL000100--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1956469,PEATY Adam,Person,GBR,Great Britain,1.0,58.86,TIME,,,4
2024-07-27T21:20:26+02:00,SWMM100MBR------------SFNL000100--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1935901,FINK Nic,Person,USA,United States,2.0,59.16,TIME,,0.30,2
2024-07-27T21:20:26+02:00,SWMM100MBR------------SFNL000100--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1925633,MARTINENGHI Nicolo,Person,ITA,Italy,3.0,59.28,TIME,,0.42,5
2024-07-27T21:20:26+02:00,SWMM100MBR------------SFNL000100--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1907193,MATZERATH Lucas,Person,GER,Germany,4.0,59.31,TIME,,0.45,6
2024-07-27T21:20:26+02:00,SWMM100MBR------------SFNL000100--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1903628,WILBY James,Person,GBR,Great Britain,5.0,59.49,TIME,,0.63,3
2024-07-27T21:20:26+02:00,SWMM100MBR------------SFNL000100--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1946195,YONG Joshua,Person,AUS,Australia,6.0,59.64,TIME,,0.78,7
2024-07-27T21:20:26+02:00,SWMM100MBR------------SFNL000100--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1935992,SWANSON Charlie,Person,USA,United States,7.0,1:00.16,TIME,,1.30,1
2024-07-27T21:20:26+02:00,SWMM100MBR------------SFNL000100--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1897365,POLONSKY Ron,Person,ISR,Israel,8.0,1:00.37,TIME,,1.51,8
2024-07-27T21:26:50+02:00,SWMM100MBR------------SFNL000200--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1945128,QIN Haiyang,Person,CHN,China,1.0,58.93,TIME,,,2
2024-07-27T21:26:50+02:00,SWMM100MBR------------SFNL000200--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1972546,KAMMINGA Arno,Person,NED,Netherlands,2.0,59.12,TIME,,0.19,3
2024-07-27T21:26:50+02:00,SWMM100MBR------------SFNL000200--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1972545,CORBEAU Caspar,Person,NED,Netherlands,3.0,59.24,TIME,,0.31,4
2024-07-27T21:26:50+02:00,SWMM100MBR------------SFNL000200--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1907219,IMOUDU Melvin,Person,GER,Germany,4.0,59.38,TIME,,0.45,6
2024-07-27T21:26:50+02:00,SWMM100MBR------------SFNL000200--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1925692,VIBERTI Ludovico Blu Art,Person,ITA,Italy,4.0,59.38,TIME,,0.45,8
2024-07-27T21:26:50+02:00,SWMM100MBR------------SFNL000200--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1538150,SHYMANOVICH Ilya,Person,AIN,AIN,6.0,59.45,TIME,,0.52,5
2024-07-27T21:26:50+02:00,SWMM100MBR------------SFNL000200--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,4968593,SOMOV Evgenii,Person,AIN,AIN,7.0,1:00.00,TIME,,1.07,1
2024-07-27T21:26:50+02:00,SWMM100MBR------------SFNL000200--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1565166,REITSHAMMER Bernhard,Person,AUT,Austria,8.0,1:00.18,TIME,,1.25,7
2024-07-27T22:35:48+02:00,SWMM100MBR------------SFNL0001RR--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke Semifinal - Swim-Off,Semifinal Swim-Off,M,Swimming,SWM,Paris La Defense Arena,1907219,IMOUDU Melvin,Person,GER,Germany,1.0,59.69,TIME,,,4
2024-07-27T22:35:48+02:00,SWMM100MBR------------SFNL0001RR--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke Semifinal - Swim-Off,Semifinal Swim-Off,M,Swimming,SWM,Paris La Defense Arena,1925692,VIBERTI Ludovico Blu Art,Person,ITA,Italy,2.0,59.90,TIME,,0.21,5
2024-07-28T21:54:09+02:00,SWMM100MBR------------FNL-000100--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke Final,Final,M,Swimming,SWM,Paris La Defense Arena,1925633,MARTINENGHI Nicolo,Person,ITA,Italy,1.0,59.03,TIME,,,7
2024-07-28T21:54:09+02:00,SWMM100MBR------------FNL-000100--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke Final,Final,M,Swimming,SWM,Paris La Defense Arena,1956469,PEATY Adam,Person,GBR,Great Britain,2.0,59.05,TIME,,0.02,4
2024-07-28T21:54:09+02:00,SWMM100MBR------------FNL-000100--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke Final,Final,M,Swimming,SWM,Paris La Defense Arena,1935901,FINK Nic,Person,USA,United States,2.0,59.05,TIME,,0.02,6
2024-07-28T21:54:09+02:00,SWMM100MBR------------FNL-000100--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke Final,Final,M,Swimming,SWM,Paris La Defense Arena,1907219,IMOUDU Melvin,Person,GER,Germany,4.0,59.11,TIME,,0.08,8
2024-07-28T21:54:09+02:00,SWMM100MBR------------FNL-000100--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke Final,Final,M,Swimming,SWM,Paris La Defense Arena,1907193,MATZERATH Lucas,Person,GER,Germany,5.0,59.30,TIME,,0.27,1
2024-07-28T21:54:09+02:00,SWMM100MBR------------FNL-000100--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke Final,Final,M,Swimming,SWM,Paris La Defense Arena,1972546,KAMMINGA Arno,Person,NED,Netherlands,6.0,59.32,TIME,,0.29,3
2024-07-28T21:54:09+02:00,SWMM100MBR------------FNL-000100--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke Final,Final,M,Swimming,SWM,Paris La Defense Arena,1945128,QIN Haiyang,Person,CHN,China,7.0,59.50,TIME,,0.47,5
2024-07-28T21:54:09+02:00,SWMM100MBR------------FNL-000100--,SWMM100MBR,Men's 100m Breaststroke,Men's 100m Breaststroke Final,Final,M,Swimming,SWM,Paris La Defense Arena,1972545,CORBEAU Caspar,Person,NED,Netherlands,8.0,59.98,TIME,,0.95,2
2024-08-02T11:03:17+02:00,SWMM100MBF------------HEAT000100--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 1,Heat 1,M,Swimming,SWM,Paris La Defense Arena,1927685,MILJENIC Nikola,Person,CRO,Croatia,1.0,53.32,TIME,,,2
2024-08-02T11:03:17+02:00,SWMM100MBF------------HEAT000100--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 1,Heat 1,M,Swimming,SWM,Paris La Defense Arena,1935135,SSENGONZI Jesse Ssuubi,Person,UGA,Uganda,2.0,53.76,TIME,,0.44,3
2024-08-02T11:03:17+02:00,SWMM100MBF------------HEAT000100--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 1,Heat 1,M,Swimming,SWM,Paris La Defense Arena,1931161,KURNIAWAN Joe,Person,INA,Indonesia,3.0,53.95,TIME,,0.63,5
2024-08-02T11:03:17+02:00,SWMM100MBF------------HEAT000100--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 1,Heat 1,M,Swimming,SWM,Paris La Defense Arena,1891833,MILENKOVIC Milos,Person,MNE,Montenegro,4.0,54.26,TIME,,0.94,4
2024-08-02T11:03:17+02:00,SWMM100MBF------------HEAT000100--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 1,Heat 1,M,Swimming,SWM,Paris La Defense Arena,1918140,KIRLEW Josh,Person,JAM,Jamaica,5.0,54.66,TIME,,1.34,6
2024-08-02T11:03:17+02:00,SWMM100MBF------------HEAT000100--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 1,Heat 1,M,Swimming,SWM,Paris La Defense Arena,1977314,PEYRE MITILLA Oscar Cyusa,Person,RWA,Rwanda,6.0,58.77,TIME,,5.45,7
2024-08-02T11:03:17+02:00,SWMM100MBF------------HEAT000100--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 1,Heat 1,M,Swimming,SWM,Paris La Defense Arena,1966556,AL-ZINKEE Hasan Ali Khaleel,Person,IRQ,Iraq,7.0,1:00.23,TIME,,6.91,1
2024-08-02T11:03:17+02:00,SWMM100MBF------------HEAT000100--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 1,Heat 1,M,Swimming,SWM,Paris La Defense Arena,1542385,NASSER Yusuf Marwan Abdullah,Person,YEM,Yemen,8.0,1:08.72,TIME,,15.40,8
2024-08-02T11:05:46+02:00,SWMM100MBF------------HEAT000200--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 2,Heat 2,M,Swimming,SWM,Paris La Defense Arena,1945127,SUN Jiajun,Person,CHN,China,1.0,51.85,TIME,,,6
2024-08-02T11:05:46+02:00,SWMM100MBF------------HEAT000200--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 2,Heat 2,M,Swimming,SWM,Paris La Defense Arena,1962588,le CLOS Chad,Person,RSA,South Africa,2.0,52.24,TIME,,0.39,5
2024-08-02T11:05:46+02:00,SWMM100MBF------------HEAT000200--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 2,Heat 2,M,Swimming,SWM,Paris La Defense Arena,1954849,MOLLA YANES Mario,Person,ESP,Spain,3.0,52.27,TIME,,0.42,4
2024-08-02T11:05:46+02:00,SWMM100MBF------------HEAT000200--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 2,Heat 2,M,Swimming,SWM,Paris La Defense Arena,1907285,WINKLER Kaii,Person,GER,Germany,4.0,52.64,TIME,,0.79,3
2024-08-02T11:05:46+02:00,SWMM100MBF------------HEAT000200--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 2,Heat 2,M,Swimming,SWM,Paris La Defense Arena,1933496,MUSSIN Adilbek,Person,KAZ,Kazakhstan,5.0,52.74,TIME,,0.89,7
2024-08-02T11:05:46+02:00,SWMM100MBF------------HEAT000200--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 2,Heat 2,M,Swimming,SWM,Paris La Defense Arena,1940010,GRAY Cameron,Person,NZL,New Zealand,6.0,53.83,TIME,,1.98,1
2024-08-02T11:05:46+02:00,SWMM100MBF------------HEAT000200--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 2,Heat 2,M,Swimming,SWM,Paris La Defense Arena,1962578,SATES Matthew,Person,RSA,South Africa,7.0,54.53,TIME,,2.68,2
2024-08-02T11:05:46+02:00,SWMM100MBF------------HEAT000200--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 2,Heat 2,M,Swimming,SWM,Paris La Defense Arena,1975826,HATCH Jarod,Person,PHI,Philippines,8.0,54.66,TIME,,2.81,8
2024-08-02T11:08:35+02:00,SWMM100MBF------------HEAT000300--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 3,Heat 3,M,Swimming,SWM,Paris La Defense Arena,1905860,MILAK Kristof,Person,HUN,Hungary,1.0,50.19,TIME,,,5
2024-08-02T11:08:35+02:00,SWMM100MBF------------HEAT000300--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 3,Heat 3,M,Swimming,SWM,Paris La Defense Arena,1977782,PONTI Noe,Person,SUI,Switzerland,2.0,50.65,TIME,,0.46,4
2024-08-02T11:08:35+02:00,SWMM100MBF------------HEAT000300--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 3,Heat 3,M,Swimming,SWM,Paris La Defense Arena,1897357,COHEN GROUMI Gal,Person,ISR,Israel,3.0,51.30,TIME,,1.11,6
2024-08-02T11:08:35+02:00,SWMM100MBF------------HEAT000300--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 3,Heat 3,M,Swimming,SWM,Paris La Defense Arena,1904977,KOS Hubert,Person,HUN,Hungary,4.0,51.58,TIME,,1.39,3
2024-08-02T11:08:35+02:00,SWMM100MBF------------HEAT000300--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 3,Heat 3,M,Swimming,SWM,Paris La Defense Arena,1563605,MILADINOV Josif,Person,BUL,Bulgaria,5.0,51.77,TIME,,1.58,8
2024-08-02T11:08:35+02:00,SWMM100MBF------------HEAT000300--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 3,Heat 3,M,Swimming,SWM,Paris La Defense Arena,1949654,MATOS RIBEIRO Diogo,Person,POR,Portugal,6.0,51.90,TIME,,1.71,2
2024-08-02T11:08:35+02:00,SWMM100MBF------------HEAT000300--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 3,Heat 3,M,Swimming,SWM,Paris La Defense Arena,1945149,WANG Changhao,Person,CHN,China,7.0,52.37,TIME,,2.18,7
2024-08-02T11:08:35+02:00,SWMM100MBF------------HEAT000300--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 3,Heat 3,M,Swimming,SWM,Paris La Defense Arena,1895293,GRACIK Daniel,Person,CZE,Czechia,8.0,52.61,TIME,,2.42,1
2024-08-02T11:11:36+02:00,SWMM100MBF------------HEAT000400--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 4,Heat 4,M,Swimming,SWM,Paris La Defense Arena,1909284,GROUSSET Maxime,Person,FRA,France,1.0,50.65,TIME,,,4
2024-08-02T11:11:36+02:00,SWMM100MBF------------HEAT000400--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 4,Heat 4,M,Swimming,SWM,Paris La Defense Arena,1946209,TEMPLE Matthew,Person,AUS,Australia,2.0,50.89,TIME,,0.24,5
2024-08-02T11:11:36+02:00,SWMM100MBF------------HEAT000400--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 4,Heat 4,M,Swimming,SWM,Paris La Defense Arena,1879464,MAJERSKI Jakub,Person,POL,Poland,3.0,51.18,TIME,,0.53,6
2024-08-02T11:11:36+02:00,SWMM100MBF------------HEAT000400--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 4,Heat 4,M,Swimming,SWM,Paris La Defense Arena,1565150,BUCHER Simon,Person,AUT,Austria,4.0,51.55,TIME,,0.90,7
2024-08-02T11:11:36+02:00,SWMM100MBF------------HEAT000400--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 4,Heat 4,M,Swimming,SWM,Paris La Defense Arena,1891648,MIZUNUMA Naoki,Person,JPN,Japan,5.0,51.62,TIME,,0.97,1
2024-08-02T11:11:36+02:00,SWMM100MBF------------HEAT000400--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 4,Heat 4,M,Swimming,SWM,Paris La Defense Arena,1935915,HEILMAN Thomas,Person,USA,United States,6.0,51.82,TIME,,1.17,3
2024-08-02T11:11:36+02:00,SWMM100MBF------------HEAT000400--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 4,Heat 4,M,Swimming,SWM,Paris La Defense Arena,1897369,FRANKEL Tomer,Person,ISR,Israel,7.0,51.94,TIME,,1.29,2
2024-08-02T11:11:36+02:00,SWMM100MBF------------HEAT000400--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 4,Heat 4,M,Swimming,SWM,Paris La Defense Arena,1954358,MOTA Kayky,Person,BRA,Brazil,8.0,52.11,TIME,,1.46,8
2024-08-02T11:14:55+02:00,SWMM100MBF------------HEAT000500--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 5,Heat 5,M,Swimming,SWM,Paris La Defense Arena,1967069,LIENDO Josh,Person,CAN,Canada,1.0,50.55,TIME,,,4
2024-08-02T11:14:55+02:00,SWMM100MBF------------HEAT000500--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 5,Heat 5,M,Swimming,SWM,Paris La Defense Arena,1967058,KHARUN Ilya,Person,CAN,Canada,2.0,50.71,TIME,,0.16,2
2024-08-02T11:14:55+02:00,SWMM100MBF------------HEAT000500--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 5,Heat 5,M,Swimming,SWM,Paris La Defense Arena,1935896,DRESSEL Caeleb,Person,USA,United States,3.0,50.83,TIME,,0.28,5
2024-08-02T11:14:55+02:00,SWMM100MBF------------HEAT000500--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 5,Heat 5,M,Swimming,SWM,Paris La Defense Arena,1972542,KORSTANJE Nyls,Person,NED,Netherlands,4.0,51.17,TIME,,0.62,3
2024-08-02T11:14:55+02:00,SWMM100MBF------------HEAT000500--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 5,Heat 5,M,Swimming,SWM,Paris La Defense Arena,1946153,ARMBRUSTER Ben,Person,AUS,Australia,5.0,51.33,TIME,,0.78,1
2024-08-02T11:14:55+02:00,SWMM100MBF------------HEAT000500--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 5,Heat 5,M,Swimming,SWM,Paris La Defense Arena,1891652,MATSUMOTO Katsuhiro,Person,JPN,Japan,6.0,51.43,TIME,,0.88,6
2024-08-02T11:14:55+02:00,SWMM100MBF------------HEAT000500--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 5,Heat 5,M,Swimming,SWM,Paris La Defense Arena,1909307,SECCHI Clement,Person,FRA,France,7.0,51.62,TIME,,1.07,7
2024-08-02T11:14:55+02:00,SWMM100MBF------------HEAT000500--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly - Heat 5,Heat 5,M,Swimming,SWM,Paris La Defense Arena,1903552,GUY James,Person,GBR,Great Britain,8.0,52.23,TIME,,1.68,8
2024-08-02T21:09:35+02:00,SWMM100MBF------------SFNL000100--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1909284,GROUSSET Maxime,Person,FRA,France,1.0,50.41,TIME,,,5
2024-08-02T21:09:35+02:00,SWMM100MBF------------SFNL000100--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1967069,LIENDO Josh,Person,CAN,Canada,2.0,50.42,TIME,,0.01,4
2024-08-02T21:09:35+02:00,SWMM100MBF------------SFNL000100--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1972542,KORSTANJE Nyls,Person,NED,Netherlands,3.0,50.59,TIME,,0.18,6
2024-08-02T21:09:35+02:00,SWMM100MBF------------SFNL000100--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1897357,COHEN GROUMI Gal,Person,ISR,Israel,4.0,51.48,TIME,,1.07,2
2024-08-02T21:09:35+02:00,SWMM100MBF------------SFNL000100--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1935896,DRESSEL Caeleb,Person,USA,United States,5.0,51.57,TIME,,1.16,3
2024-08-02T21:09:35+02:00,SWMM100MBF------------SFNL000100--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1909307,SECCHI Clement,Person,FRA,France,6.0,51.58,TIME,,1.17,8
2024-08-02T21:09:35+02:00,SWMM100MBF------------SFNL000100--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1891652,MATSUMOTO Katsuhiro,Person,JPN,Japan,7.0,51.69,TIME,,1.28,7
2024-08-02T21:09:35+02:00,SWMM100MBF------------SFNL000100--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1904977,KOS Hubert,Person,HUN,Hungary,8.0,52.22,TIME,,1.81,1
2024-08-02T21:16:10+02:00,SWMM100MBF------------SFNL000200--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1905860,MILAK Kristof,Person,HUN,Hungary,1.0,50.38,TIME,,,4
2024-08-02T21:16:10+02:00,SWMM100MBF------------SFNL000200--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1977782,PONTI Noe,Person,SUI,Switzerland,2.0,50.60,TIME,,0.22,5
2024-08-02T21:16:10+02:00,SWMM100MBF------------SFNL000200--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1967058,KHARUN Ilya,Person,CAN,Canada,3.0,50.68,TIME,,0.30,3
2024-08-02T21:16:10+02:00,SWMM100MBF------------SFNL000200--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1946209,TEMPLE Matthew,Person,AUS,Australia,4.0,50.95,TIME,,0.57,6
2024-08-02T21:16:10+02:00,SWMM100MBF------------SFNL000200--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1891648,MIZUNUMA Naoki,Person,JPN,Japan,5.0,51.08,TIME,,0.70,8
2024-08-02T21:16:10+02:00,SWMM100MBF------------SFNL000200--,SWMM100MBF,Men's 100m Butterfly,Men's 100m Butterfly Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1946153,ARMBRUSTER Ben,Person,AUS,Australia,6.0,51.17,TIME,,0.79,7
