date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,result_diff,qualification_mark,start_order
2024-08-01T10:08:32+02:00,ROWMSCULL1------------SFNL000200--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Semifinal A/B 2,Semifinal A/B 2,M,Rowing,ROW,Nautical St - Flat water,1977103,NTOUSKOS Stefanos,Person,GRE,Greece,3.0,6:40.78,TIME,,+5.01,FA,1
2024-08-01T10:08:32+02:00,ROWMSCULL1------------SFNL000200--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Semifinal A/B 2,Semifinal A/B 2,M,Rowing,ROW,Nautical St - Flat water,1892481,NIELSEN Sverri,Person,DEN,Denmark,4.0,6:43.95,TIME,,+8.18,FB,5
2024-08-01T10:08:32+02:00,ROWMSCULL1------------SFNL000200--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Semifinal A/B 2,Semifinal A/B 2,M,Rowing,ROW,Nautical St - Flat water,1551184,CHIRUTA Mihai,Person,ROU,Romania,5.0,6:52.95,TIME,,+17.18,FB,6
2024-08-01T10:08:32+02:00,ROWMSCULL1------------SFNL000200--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Semifinal A/B 2,Semifinal A/B 2,M,Rowing,ROW,Nautical St - Flat water,1921489,MARTIN Damir,Person,CRO,Croatia,6.0,6:58.23,TIME,,+22.46,FB,2
2024-08-02T09:39:25+02:00,ROWMSCULL1------------FNL-000600--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Final F,Final F,M,Rowing,ROW,Nautical St - Flat water,1537667,BUKRAH Mohamed,Person,LBA,Libya,1.0,7:28.90,TIME,,,,2
2024-08-02T09:39:25+02:00,ROWMSCULL1------------FNL-000600--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Final F,Final F,M,Rowing,ROW,Nautical St - Flat water,1896966,MATIAS Andre,Person,ANG,Angola,2.0,7:30.43,TIME,,+1.53,,1
2024-08-02T09:39:25+02:00,ROWMSCULL1------------FNL-000600--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Final F,Final F,M,Rowing,ROW,Nautical St - Flat water,1895265,AHMED Abdalla,Person,SUD,Sudan,3.0,7:38.51,TIME,,+9.61,,3
2024-08-02T10:06:09+02:00,ROWMSCULL1------------FNL-000500--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Final E,Final E,M,Rowing,ROW,Nautical St - Flat water,1967431,YAKOVLEV Vladislav,Person,KAZ,Kazakhstan,1.0,6:59.43,TIME,,,,4
2024-08-02T10:06:09+02:00,ROWMSCULL1------------FNL-000500--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Final E,Final E,M,Rowing,ROW,Nautical St - Flat water,1920708,TAIEB Mohamed,Person,TUN,Tunisia,2.0,7:00.31,TIME,,+0.88,,2
2024-08-02T10:06:09+02:00,ROWMSCULL1------------FNL-000500--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Final E,Final E,M,Rowing,ROW,Nautical St - Flat water,1950662,Memo,Person,INA,Indonesia,3.0,7:02.23,TIME,,+2.80,,1
2024-08-02T10:06:09+02:00,ROWMSCULL1------------FNL-000500--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Final E,Final E,M,Rowing,ROW,Nautical St - Flat water,1541351,ALIZADEH Dara,Person,BER,Bermuda,4.0,7:03.12,TIME,,+3.69,,3
2024-08-02T10:06:09+02:00,ROWMSCULL1------------FNL-000500--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Final E,Final E,M,Rowing,ROW,Nautical St - Flat water,1566773,COX Stephen,Person,ZIM,Zimbabwe,5.0,7:09.34,TIME,,+9.91,,5
2024-08-02T10:06:09+02:00,ROWMSCULL1------------FNL-000500--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Final E,Final E,M,Rowing,ROW,Nautical St - Flat water,1902104,WATTANANUSITH Premanut,Person,THA,Thailand,6.0,7:18.58,TIME,,+19.15,,6
2024-08-02T10:27:08+02:00,ROWMSCULL1------------FNL-000400--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Final D,Final D,M,Rowing,ROW,Nautical St - Flat water,1552548,ANTOGNELLI Quentin,Person,MON,Monaco,1.0,6:54.93,TIME,,,,5
2024-08-02T10:27:08+02:00,ROWMSCULL1------------FNL-000400--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Final D,Final D,M,Rowing,ROW,Nautical St - Flat water,1961612,CHIU Hin Chun,Person,HKG,"Hong Kong, China",2.0,6:56.65,TIME,,+1.72,,2
2024-08-02T10:27:08+02:00,ROWMSCULL1------------FNL-000400--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Final D,Final D,M,Rowing,ROW,Nautical St - Flat water,1972138,ELBANNA Abdelkhalek,Person,EGY,Egypt,3.0,6:58.44,TIME,,+3.51,,4
2024-08-02T10:27:08+02:00,ROWMSCULL1------------FNL-000400--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Final D,Final D,M,Rowing,ROW,Nautical St - Flat water,1980902,ZVEGELJ Isak Ivan,Person,SLO,Slovenia,4.0,6:59.46,TIME,,+4.53,,3
2024-08-02T10:27:08+02:00,ROWMSCULL1------------FNL-000400--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Final D,Final D,M,Rowing,ROW,Nautical St - Flat water,1536721,PANWAR Balraj,Person,IND,India,5.0,7:02.37,TIME,,+7.44,,1
2024-08-02T10:27:08+02:00,ROWMSCULL1------------FNL-000400--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Final D,Final D,M,Rowing,ROW,Nautical St - Flat water,1893522,CARDONA BLANCO Reidy,Person,CUB,Cuba,6.0,7:03.23,TIME,,+8.30,,6
2024-08-03T10:00:00+02:00,ROWMSCULL1------------FNL-000300--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Final C,Final C,M,Rowing,ROW,Nautical St - Flat water,1944745,PLIHAL Jacob,Person,USA,United States,1.0,6:41.97,TIME,,,,4
2024-08-03T10:00:00+02:00,ROWMSCULL1------------FNL-000300--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Final C,Final C,M,Rowing,ROW,Nautical St - Flat water,1565039,VASILEV Kristian,Person,BUL,Bulgaria,2.0,6:44.61,TIME,,+2.64,,5
2024-08-03T10:00:00+02:00,ROWMSCULL1------------FNL-000300--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Final C,Final C,M,Rowing,ROW,Nautical St - Flat water,1954929,VERTHEIN FERREIRA Lucas,Person,BRA,Brazil,3.0,6:47.37,TIME,,+5.40,,3
2024-08-03T10:00:00+02:00,ROWMSCULL1------------FNL-000300--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Final C,Final C,M,Rowing,ROW,Nautical St - Flat water,1948066,PETERVARI MOLNAR Bendeguz Pal,Person,HUN,Hungary,4.0,6:47.81,TIME,,+5.84,,2
2024-08-03T10:00:00+02:00,ROWMSCULL1------------FNL-000300--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Final C,Final C,M,Rowing,ROW,Nautical St - Flat water,1546662,INSFRAN Javier,Person,PAR,Paraguay,5.0,6:50.48,TIME,,+8.51,,6
2024-08-03T10:00:00+02:00,ROWMSCULL1------------FNL-000300--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Final C,Final C,M,Rowing,ROW,Nautical St - Flat water,1537686,BOUDINA Sid Ali,Person,ALG,Algeria,6.0,6:51.99,TIME,,+10.02,,1
2024-08-03T10:17:12+02:00,ROWMSCULL1------------FNL-000200--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Final B,Final B,M,Rowing,ROW,Nautical St - Flat water,1551184,CHIRUTA Mihai,Person,ROU,Romania,1.0,6:44.83,TIME,,,,2
2024-08-03T10:17:12+02:00,ROWMSCULL1------------FNL-000200--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Final B,Final B,M,Rowing,ROW,Nautical St - Flat water,1892481,NIELSEN Sverri,Person,DEN,Denmark,2.0,6:44.83,TIME,,,,4
2024-08-03T10:17:12+02:00,ROWMSCULL1------------FNL-000200--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Final B,Final B,M,Rowing,ROW,Nautical St - Flat water,1890956,ARAKAWA Ryuta,Person,JPN,Japan,3.0,6:47.02,TIME,,+2.19,,3
2024-08-03T10:17:12+02:00,ROWMSCULL1------------FNL-000200--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Final B,Final B,M,Rowing,ROW,Nautical St - Flat water,1941849,BIELIAUSKAS Giedrius,Person,LTU,Lithuania,4.0,6:56.39,TIME,,+11.56,,6
2024-08-03T10:17:12+02:00,ROWMSCULL1------------FNL-000200--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Final B,Final B,M,Rowing,ROW,Nautical St - Flat water,1921489,MARTIN Damir,Person,CRO,Croatia,5.0,6:57.77,TIME,,+12.94,,1
2024-08-03T10:17:12+02:00,ROWMSCULL1------------FNL-000200--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Final B,Final B,M,Rowing,ROW,Nautical St - Flat water,1916815,CETRARO BERRIOLO Bruno,Person,URU,Uruguay,6.0,7:22.71,TIME,,+37.88,,5
2024-08-03T11:40:58+02:00,ROWMSCULL1------------FNL-000100--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Final A,Final A,M,Rowing,ROW,Nautical St - Flat water,1906515,ZEIDLER Oliver,Person,GER,Germany,1.0,6:37.57,TIME,,,,3
2024-08-03T11:40:58+02:00,ROWMSCULL1------------FNL-000100--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Final A,Final A,M,Rowing,ROW,Nautical St - Flat water,1538160,ZALATY Yauheni,Person,AIN,AIN,2.0,6:42.96,TIME,,+5.39,,2
2024-08-03T11:40:58+02:00,ROWMSCULL1------------FNL-000100--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Final A,Final A,M,Rowing,ROW,Nautical St - Flat water,1965599,van DORP Simon,Person,NED,Netherlands,3.0,6:44.72,TIME,,+7.15,,4
2024-08-03T11:40:58+02:00,ROWMSCULL1------------FNL-000100--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Final A,Final A,M,Rowing,ROW,Nautical St - Flat water,1903256,BRYS Tim,Person,BEL,Belgium,4.0,6:48.44,TIME,,+10.87,,6
2024-08-03T11:40:58+02:00,ROWMSCULL1------------FNL-000100--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Final A,Final A,M,Rowing,ROW,Nautical St - Flat water,1927015,MACKINTOSH Thomas,Person,NZL,New Zealand,5.0,6:49.62,TIME,,+12.05,,5
2024-08-03T11:40:58+02:00,ROWMSCULL1------------FNL-000100--,ROWMSCULL1,Men's Single Sculls,Men's Single Sculls Final A,Final A,M,Rowing,ROW,Nautical St - Flat water,1977103,NTOUSKOS Stefanos,Person,GRE,Greece,6.0,7:02.05,TIME,,+24.48,,1
2024-07-27T12:30:14+02:00,ROWWSCULL2------------HEAT000300--,ROWWSCULL2,Women's Double Sculls,Women's Double Sculls Heat 3,Heat 3,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL2--ROU01,Romania,Team,ROU,Romania,1.0,6:48.49,TIME,,,SA/B,3
2024-07-27T12:30:14+02:00,ROWWSCULL2------------HEAT000300--,ROWWSCULL2,Women's Double Sculls,Women's Double Sculls Heat 3,Heat 3,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL2--CZE01,Czechia,Team,CZE,Czechia,2.0,6:55.16,TIME,,+6.67,SA/B,4
2024-07-27T12:30:14+02:00,ROWWSCULL2------------HEAT000300--,ROWWSCULL2,Women's Double Sculls,Women's Double Sculls Heat 3,Heat 3,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL2--CHN01,People's Republic of China,Team,CHN,China,3.0,6:58.85,TIME,,+10.36,SA/B,1
2024-07-27T12:30:14+02:00,ROWWSCULL2------------HEAT000300--,ROWWSCULL2,Women's Double Sculls,Women's Double Sculls Heat 3,Heat 3,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL2--NOR01,Norway,Team,NOR,Norway,4.0,7:00.78,TIME,,+12.29,R,2
2024-07-28T10:21:54+02:00,ROWWSCULL2------------REP-000100--,ROWWSCULL2,Women's Double Sculls,Women's Double Sculls Repechage 1,Repechage 1,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL2--NED01,Netherlands,Team,NED,Netherlands,1.0,7:08.42,TIME,,,SA/B,2
2024-07-28T10:21:54+02:00,ROWWSCULL2------------REP-000100--,ROWWSCULL2,Women's Double Sculls,Women's Double Sculls Repechage 1,Repechage 1,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL2--NOR01,Norway,Team,NOR,Norway,2.0,7:10.39,TIME,,+1.97,SA/B,3
2024-07-28T10:21:54+02:00,ROWWSCULL2------------REP-000100--,ROWWSCULL2,Women's Double Sculls,Women's Double Sculls Repechage 1,Repechage 1,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL2--ITA01,Italy,Team,ITA,Italy,3.0,7:10.41,TIME,,+1.99,SA/B,4
2024-07-28T10:21:54+02:00,ROWWSCULL2------------REP-000100--,ROWWSCULL2,Women's Double Sculls,Women's Double Sculls Repechage 1,Repechage 1,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL2--LTU01,Lithuania,Team,LTU,Lithuania,4.0,7:15.00,TIME,,+6.58,ELM,1
2024-07-30T10:59:33+02:00,ROWWSCULL2------------SFNL000100--,ROWWSCULL2,Women's Double Sculls,Women's Double Sculls Semifinal A/B 1,Semifinal A/B 1,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL2--NZL01,New Zealand,Team,NZL,New Zealand,1.0,6:49.49,TIME,,,FA,3
2024-07-30T10:59:33+02:00,ROWWSCULL2------------SFNL000100--,ROWWSCULL2,Women's Double Sculls,Women's Double Sculls Semifinal A/B 1,Semifinal A/B 1,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL2--NED01,Netherlands,Team,NED,Netherlands,2.0,6:50.20,TIME,,+0.71,FA,1
2024-07-30T10:59:33+02:00,ROWWSCULL2------------SFNL000100--,ROWWSCULL2,Women's Double Sculls,Women's Double Sculls Semifinal A/B 1,Semifinal A/B 1,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL2--FRA01,France,Team,FRA,France,3.0,6:51.30,TIME,,+1.81,FA,4
2024-07-30T10:59:33+02:00,ROWWSCULL2------------SFNL000100--,ROWWSCULL2,Women's Double Sculls,Women's Double Sculls Semifinal A/B 1,Semifinal A/B 1,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL2--CZE01,Czechia,Team,CZE,Czechia,4.0,6:54.76,TIME,,+5.27,FB,2
2024-07-30T10:59:33+02:00,ROWWSCULL2------------SFNL000100--,ROWWSCULL2,Women's Double Sculls,Women's Double Sculls Semifinal A/B 1,Semifinal A/B 1,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL2--IRL01,Ireland,Team,IRL,Ireland,5.0,6:55.08,TIME,,+5.59,FB,5
2024-07-30T10:59:33+02:00,ROWWSCULL2------------SFNL000100--,ROWWSCULL2,Women's Double Sculls,Women's Double Sculls Semifinal A/B 1,Semifinal A/B 1,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL2--ITA01,Italy,Team,ITA,Italy,6.0,6:58.08,TIME,,+8.59,FB,6
2024-07-30T11:09:19+02:00,ROWWSCULL2------------SFNL000200--,ROWWSCULL2,Women's Double Sculls,Women's Double Sculls Semifinal A/B 2,Semifinal A/B 2,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL2--ROU01,Romania,Team,ROU,Romania,1.0,6:51.41,TIME,,,FA,4
2024-07-30T11:09:19+02:00,ROWWSCULL2------------SFNL000200--,ROWWSCULL2,Women's Double Sculls,Women's Double Sculls Semifinal A/B 2,Semifinal A/B 2,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL2--GBR01,Great Britain,Team,GBR,Great Britain,2.0,6:51.82,TIME,,+0.41,FA,5
2024-07-30T11:09:19+02:00,ROWWSCULL2------------SFNL000200--,ROWWSCULL2,Women's Double Sculls,Women's Double Sculls Semifinal A/B 2,Semifinal A/B 2,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL2--NOR01,Norway,Team,NOR,Norway,3.0,6:52.47,TIME,,+1.06,FA,1
2024-07-30T11:09:19+02:00,ROWWSCULL2------------SFNL000200--,ROWWSCULL2,Women's Double Sculls,Women's Double Sculls Semifinal A/B 2,Semifinal A/B 2,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL2--AUS01,Australia,Team,AUS,Australia,4.0,6:52.69,TIME,,+1.28,FB,3
2024-07-30T11:09:19+02:00,ROWWSCULL2------------SFNL000200--,ROWWSCULL2,Women's Double Sculls,Women's Double Sculls Semifinal A/B 2,Semifinal A/B 2,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL2--USA01,United States of America,Team,USA,United States,5.0,7:04.12,TIME,,+12.71,FB,2
2024-07-30T11:09:19+02:00,ROWWSCULL2------------SFNL000200--,ROWWSCULL2,Women's Double Sculls,Women's Double Sculls Semifinal A/B 2,Semifinal A/B 2,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL2--CHN01,People's Republic of China,Team,CHN,China,6.0,7:09.75,TIME,,+18.34,FB,6
2024-08-01T10:38:42+02:00,ROWWSCULL2------------FNL-000200--,ROWWSCULL2,Women's Double Sculls,Women's Double Sculls Final B,Final B,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL2--AUS01,Australia,Team,AUS,Australia,1.0,6:47.66,TIME,,,,4
2024-08-01T10:38:42+02:00,ROWWSCULL2------------FNL-000200--,ROWWSCULL2,Women's Double Sculls,Women's Double Sculls Final B,Final B,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL2--CZE01,Czechia,Team,CZE,Czechia,2.0,6:49.92,TIME,,+2.26,,3
2024-08-01T10:38:42+02:00,ROWWSCULL2------------FNL-000200--,ROWWSCULL2,Women's Double Sculls,Women's Double Sculls Final B,Final B,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL2--USA01,United States of America,Team,USA,United States,3.0,6:50.74,TIME,,+3.08,,5
2024-08-01T10:38:42+02:00,ROWWSCULL2------------FNL-000200--,ROWWSCULL2,Women's Double Sculls,Women's Double Sculls Final B,Final B,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL2--IRL01,Ireland,Team,IRL,Ireland,4.0,6:55.62,TIME,,+7.96,,2
2024-08-01T10:38:42+02:00,ROWWSCULL2------------FNL-000200--,ROWWSCULL2,Women's Double Sculls,Women's Double Sculls Final B,Final B,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL2--ITA01,Italy,Team,ITA,Italy,5.0,6:56.87,TIME,,+9.21,,1
2024-08-01T10:38:42+02:00,ROWWSCULL2------------FNL-000200--,ROWWSCULL2,Women's Double Sculls,Women's Double Sculls Final B,Final B,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL2--CHN01,People's Republic of China,Team,CHN,China,6.0,7:00.71,TIME,,+13.05,,6
2024-08-01T11:29:24+02:00,ROWWSCULL2------------FNL-000100--,ROWWSCULL2,Women's Double Sculls,Women's Double Sculls Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL2--NZL01,New Zealand,Team,NZL,New Zealand,1.0,6:50.45,TIME,,,,3
2024-08-01T11:29:24+02:00,ROWWSCULL2------------FNL-000100--,ROWWSCULL2,Women's Double Sculls,Women's Double Sculls Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL2--ROU01,Romania,Team,ROU,Romania,2.0,6:50.69,TIME,,+0.24,,4
2024-08-01T11:29:24+02:00,ROWWSCULL2------------FNL-000100--,ROWWSCULL2,Women's Double Sculls,Women's Double Sculls Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL2--GBR01,Great Britain,Team,GBR,Great Britain,3.0,6:53.22,TIME,,+2.77,,2
2024-08-01T11:29:24+02:00,ROWWSCULL2------------FNL-000100--,ROWWSCULL2,Women's Double Sculls,Women's Double Sculls Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL2--NED01,Netherlands,Team,NED,Netherlands,4.0,6:54.24,TIME,,+3.79,,5
2024-08-01T11:29:24+02:00,ROWWSCULL2------------FNL-000100--,ROWWSCULL2,Women's Double Sculls,Women's Double Sculls Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL2--FRA01,France,Team,FRA,France,5.0,6:57.35,TIME,,+6.90,,6
2024-08-01T11:29:24+02:00,ROWWSCULL2------------FNL-000100--,ROWWSCULL2,Women's Double Sculls,Women's Double Sculls Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,ROWWSCULL2--NOR01,Norway,Team,NOR,Norway,6.0,6:58.41,TIME,,+7.96,,1
2024-07-29T12:10:06+02:00,ROWWCOXED8------------HEAT000100--,ROWWCOXED8,Women's Eight,Women's Eight Heat 1,Heat 1,W,Rowing,ROW,Nautical St - Flat water,ROWWCOXED8--GBR01,Great Britain,Team,GBR,Great Britain,1.0,6:16.20,TIME,,,FA,2
2024-07-29T12:10:06+02:00,ROWWCOXED8------------HEAT000100--,ROWWCOXED8,Women's Eight,Women's Eight Heat 1,Heat 1,W,Rowing,ROW,Nautical St - Flat water,ROWWCOXED8--AUS01,Australia,Team,AUS,Australia,2.0,6:18.61,TIME,,+2.41,R,4
2024-07-29T12:10:06+02:00,ROWWCOXED8------------HEAT000100--,ROWWCOXED8,Women's Eight,Women's Eight Heat 1,Heat 1,W,Rowing,ROW,Nautical St - Flat water,ROWWCOXED8--CAN01,Canada,Team,CAN,Canada,3.0,6:21.31,TIME,,+5.11,R,1
2024-07-29T12:10:06+02:00,ROWWCOXED8------------HEAT000100--,ROWWCOXED8,Women's Eight,Women's Eight Heat 1,Heat 1,W,Rowing,ROW,Nautical St - Flat water,ROWWCOXED8--DEN01,Denmark,Team,DEN,Denmark,4.0,6:39.30,TIME,,+23.10,R,3
2024-07-29T12:18:59+02:00,ROWWCOXED8------------HEAT000200--,ROWWCOXED8,Women's Eight,Women's Eight Heat 2,Heat 2,W,Rowing,ROW,Nautical St - Flat water,ROWWCOXED8--ROU01,Romania,Team,ROU,Romania,1.0,6:12.31,TIME,,,FA,1
2024-07-29T12:18:59+02:00,ROWWCOXED8------------HEAT000200--,ROWWCOXED8,Women's Eight,Women's Eight Heat 2,Heat 2,W,Rowing,ROW,Nautical St - Flat water,ROWWCOXED8--USA01,United States of America,Team,USA,United States,2.0,6:19.00,TIME,,+6.69,R,3
2024-07-29T12:18:59+02:00,ROWWCOXED8------------HEAT000200--,ROWWCOXED8,Women's Eight,Women's Eight Heat 2,Heat 2,W,Rowing,ROW,Nautical St - Flat water,ROWWCOXED8--ITA01,Italy,Team,ITA,Italy,3.0,6:28.47,TIME,,+16.16,R,2
2024-08-01T10:17:57+02:00,ROWWCOXED8------------REP-000100--,ROWWCOXED8,Women's Eight,Women's Eight Repechage 1,Repechage 1,W,Rowing,ROW,Nautical St - Flat water,ROWWCOXED8--USA01,United States of America,Team,USA,United States,1.0,6:03.93,TIME,,,FA,2
2024-08-01T10:17:57+02:00,ROWWCOXED8------------REP-000100--,ROWWCOXED8,Women's Eight,Women's Eight Repechage 1,Repechage 1,W,Rowing,ROW,Nautical St - Flat water,ROWWCOXED8--CAN01,Canada,Team,CAN,Canada,2.0,6:04.81,TIME,,+0.88,FA,4
2024-08-01T10:17:57+02:00,ROWWCOXED8------------REP-000100--,ROWWCOXED8,Women's Eight,Women's Eight Repechage 1,Repechage 1,W,Rowing,ROW,Nautical St - Flat water,ROWWCOXED8--AUS01,Australia,Team,AUS,Australia,3.0,6:06.09,TIME,,+2.16,FA,3
2024-08-01T10:17:57+02:00,ROWWCOXED8------------REP-000100--,ROWWCOXED8,Women's Eight,Women's Eight Repechage 1,Repechage 1,W,Rowing,ROW,Nautical St - Flat water,ROWWCOXED8--ITA01,Italy,Team,ITA,Italy,4.0,6:09.65,TIME,,+5.72,FA,1
2024-08-01T10:17:57+02:00,ROWWCOXED8------------REP-000100--,ROWWCOXED8,Women's Eight,Women's Eight Repechage 1,Repechage 1,W,Rowing,ROW,Nautical St - Flat water,ROWWCOXED8--DEN01,Denmark,Team,DEN,Denmark,5.0,6:22.21,TIME,,+18.28,ELM,5
2024-08-03T10:58:35+02:00,ROWWCOXED8------------FNL-000100--,ROWWCOXED8,Women's Eight,Women's Eight Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,ROWWCOXED8--ROU01,Romania,Team,ROU,Romania,1.0,5:54.39,TIME,,,,3
2024-08-03T10:58:35+02:00,ROWWCOXED8------------FNL-000100--,ROWWCOXED8,Women's Eight,Women's Eight Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,ROWWCOXED8--CAN01,Canada,Team,CAN,Canada,2.0,5:58.84,TIME,,+4.45,,2
2024-08-03T10:58:35+02:00,ROWWCOXED8------------FNL-000100--,ROWWCOXED8,Women's Eight,Women's Eight Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,ROWWCOXED8--GBR01,Great Britain,Team,GBR,Great Britain,3.0,5:59.51,TIME,,+5.12,,4
2024-08-03T10:58:35+02:00,ROWWCOXED8------------FNL-000100--,ROWWCOXED8,Women's Eight,Women's Eight Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,ROWWCOXED8--AUS01,Australia,Team,AUS,Australia,4.0,6:00.73,TIME,,+6.34,,6
2024-08-03T10:58:35+02:00,ROWWCOXED8------------FNL-000100--,ROWWCOXED8,Women's Eight,Women's Eight Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,ROWWCOXED8--USA01,United States of America,Team,USA,United States,5.0,6:01.73,TIME,,+7.34,,5
2024-08-03T10:58:35+02:00,ROWWCOXED8------------FNL-000100--,ROWWCOXED8,Women's Eight,Women's Eight Final A,Final A,W,Rowing,ROW,Nautical St - Flat water,ROWWCOXED8--ITA01,Italy,Team,ITA,Italy,6.0,6:07.51,TIME,,+13.12,,1
2024-07-28T12:39:19+02:00,ROWWNOCOX4------------HEAT000100--,ROWWNOCOX4,Women's Four,Women's Four Heat 1,Heat 1,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX4--GBR01,Great Britain,Team,GBR,Great Britain,1.0,6:42.57,TIME,,,FA,2
2024-07-28T12:39:19+02:00,ROWWNOCOX4------------HEAT000100--,ROWWNOCOX4,Women's Four,Women's Four Heat 1,Heat 1,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX4--NZL01,New Zealand,Team,NZL,New Zealand,2.0,6:45.44,TIME,,+2.87,FA,4
2024-07-28T12:39:19+02:00,ROWWNOCOX4------------HEAT000100--,ROWWNOCOX4,Women's Four,Women's Four Heat 1,Heat 1,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX4--CHN01,People's Republic of China,Team,CHN,China,3.0,6:49.12,TIME,,+6.55,R,5
2024-07-28T12:39:19+02:00,ROWWNOCOX4------------HEAT000100--,ROWWNOCOX4,Women's Four,Women's Four Heat 1,Heat 1,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX4--USA01,United States of America,Team,USA,United States,4.0,6:49.66,TIME,,+7.09,R,1
2024-07-28T12:39:19+02:00,ROWWNOCOX4------------HEAT000100--,ROWWNOCOX4,Women's Four,Women's Four Heat 1,Heat 1,W,Rowing,ROW,Nautical St - Flat water,ROWWNOCOX4--DEN01,Denmark,Team,DEN,Denmark,5.0,6:56.70,TIME,,+14.13,R,3
